feature,importance
CE23,0.5893739916726797
CE48,0.16838440254777076
CE55,0.03610136676261544
CE47,0.016619985623244484
CE6,0.013074701772166103
CE17,0.012566181805552645
CE14,0.010452334928551283
CE42,0.010413225884594254
CE45,0.009543809796837248
CE49,0.009268185266147646
CE46,0.009119520994111441
CE9,0.007836873444170509
CE27,0.006380705178236551
CE50,0.006353002605748219
CE4,0.006166890223096878
CE7,0.006098351133108041
CE40,0.005754301772620654
CE11,0.005367134970990222
CE10,0.004655242706731747
CE18,0.004375769100438108
CE21,0.004203024805578691
CE19,0.004191193802326097
CE2,0.003422858432376317
CE15,0.0030205690977044286
CE12,0.002985242368955563
CE53,0.002901162930697217
CE28,0.002744164643125152
CE29,0.0027008541614053374
CE13,0.002484490730213044
CE44,0.0021665715901069207
CE1,0.002115420737499518
CE51,0.0020737832941975357
CE41,0.002069287390315635
CE31,0.0018400826355377637
CE32,0.0017659691404457367
CE5,0.0016818358775362479
CE36,0.0016805075611020033
CE3,0.001600562282275899
CE25,0.0015341381648736644
CE8,0.0013899937849638196
CE37,0.0013180346667814994
CE52,0.0012886607613336724
CE22,0.0012648385835821608
CE26,0.0011957596311551136
CE30,0.0011765774727414023
CE38,0.000976223100115938
CE20,0.000921031317059951
CE39,0.0009091512098794594
CE35,0.0007877711166518792
CE54,0.000720588628370975
CE33,0.0006943205683782773
CE43,0.0006820845711889839
CE16,0.0006711720573643388
CE24,0.0005875429956921853
CE34,0.0003285516990557373
