feature,importance
AC34,9.92319175909595e-05
BC14,9.055800048370457e-05
AC35,8.909663431629997e-05
AC42,8.868985265467697e-05
BC54,8.758793015409941e-05
AC43,7.39670388930432e-05
BC26,7.298140521730418e-05
AC54,7.23427089408731e-05
BC52,6.66466146492058e-05
AC47,6.358007701240815e-05
AC24,6.28593370177937e-05
AC32,3.6441157868516625e-05
BC24,3.5115469649321215e-05
BC47,3.32494704956256e-05
BC43,1.468699710735233e-05
AE23,0.5901678079717324
AE48,0.15240693540981604
BE48,0.04458998569364026
AE6,0.023908732525662113
AE55,0.015083636496465465
BC23,0.011558277064841811
BE6,0.011390948672127253
BE23,0.010136374537690148
AE49,0.009677060702703067
BE49,0.00741009721412179
BE55,0.005667371597004807
BE9,0.003303001358851474
BE47,0.0029588814659379957
AE9,0.0027418693746159455
BE50,0.002354272529537367
BC45,0.00223827528937091
AC45,0.002133075658936408
BC46,0.0019874496702833914
BC50,0.001965870653192234
AC23,0.0018970795387439978
AE28,0.0018730894595990818
BC53,0.0018498424745910624
BE18,0.0017863466957051195
AE42,0.0016787954815393664
BE11,0.0016305006365627131
AE50,0.0016225753275801965
AE46,0.0014152837022300695
BE1,0.0013717576940970267
BE45,0.0013291293226114565
AE11,0.0012986699995837043
AE1,0.001237632888051541
AE45,0.0012212870353345829
BC3,0.0012066815619336244
BE46,0.0011862343626552333
BE19,0.0011834029296153219
BC44,0.0011732518452084876
AE18,0.0011567826760477688
BC55,0.0011125449886475538
AE21,0.0010800026093886232
AE7,0.0010077148847130628
AE10,0.0009879866872471801
BE42,0.0009685106281404559
AE12,0.0009510062016240255
BC6,0.0009432594303275399
BC49,0.0009409443476545206
BC1,0.0009160182012010834
BE40,0.0008868491809110525
AE4,0.0008696274252988352
BE10,0.000852427715410485
BE21,0.0008422476569367752
AC46,0.0008401633693237096
BE4,0.0008346679430318228
BC36,0.0008312420389687081
AE29,0.0008237178239441837
BC48,0.0007957532856035764
AC6,0.0007955614147089524
AE37,0.000785560288621087
BE12,0.0007476886570673858
AE13,0.0007433559447643534
AE44,0.0007340996628098431
BE29,0.0007315172970074573
BC11,0.0007203953290229914
AE17,0.0007105847460078386
AE40,0.000700235811232439
BC4,0.0006898425754553992
BE36,0.0006748959783093176
BE7,0.0006553014201853504
BC21,0.0006421291247771342
BC9,0.0006401216025095981
BC13,0.000635730149748822
AE36,0.0006345642358654303
AE15,0.0006300414813042897
AE19,0.000625189792410211
AC18,0.0006161503469053617
BC29,0.0006011704890400438
AC49,0.000589614964512147
AC3,0.000579380383623608
BE44,0.000577300815925525
BC16,0.0005654316482849889
AC48,0.0005620961678525449
BE53,0.0005606890018019158
AE3,0.0005566034052560033
AC44,0.0005544137386093577
AC9,0.0005496390957658097
AC4,0.0005473713300292853
BC17,0.000547185730642647
BE37,0.0005455286436564904
BE14,0.0005372990515233013
AE53,0.0005235924340882999
AE27,0.0005225037240168883
AC50,0.0005161095273563202
BC7,0.0004952794258615866
AC55,0.00048572639452855616
AC40,0.00047865763693815706
AC10,0.00047229055103911315
BC40,0.0004667952697415404
AE2,0.0004654617858070633
AE24,0.00046019591015280495
BE13,0.0004583661901769869
BC33,0.00045049263076390496
AE41,0.00044279928667911926
AC19,0.00043675905918436937
AE14,0.00043523744351413535
BE54,0.0004337571127907123
BC34,0.0004289979290448266
BE28,0.0004242094399043401
AE47,0.00042225053511906515
AE54,0.0004187467132224581
AC29,0.0004154883879024942
BE51,0.00040662952157043624
BC35,0.00040495190583803367
BE41,0.0004000828455100065
BC32,0.00039539818182887117
AC1,0.00039246912785906795
AC15,0.00038793413032143256
BE17,0.00038574901886953886
BE15,0.00037841536688811337
BC12,0.00037510104697118077
AC21,0.0003647321752653848
BE8,0.000364370371458906
BE27,0.0003629522363816844
BC15,0.0003606050241383884
AE51,0.00035721308423099
BE3,0.00035686618987024806
BC41,0.0003553600036263709
AC51,0.0003522504578287381
BC42,0.000348650657783855
AC17,0.0003456837376078165
BE2,0.0003452686066430108
AC36,0.0003376329313751088
BE31,0.000336983518932019
AC53,0.0003349090960634144
BE26,0.0003316550117735401
BC31,0.00032272907695708
AC8,0.0003183787735895687
BE35,0.0003181880596359338
AC11,0.0003171855600258907
AE5,0.00031701939463526504
BE25,0.00031543018529825944
BC20,0.0003142555055509679
BE43,0.00030856760126511174
AC28,0.000306523601830998
AC41,0.0002999642517985201
BC37,0.0002997449011664045
AE52,0.0002953530902064466
BC39,0.00028207832841829446
AC5,0.0002813681964872063
BE5,0.00028112920895465043
AE34,0.00027920991317957757
BC28,0.0002698095254481829
AE22,0.0002626434524464303
BE22,0.0002546517856352127
BE52,0.0002467816496650815
BC19,0.00024537228412240664
BC2,0.00024218973641528628
BC51,0.00024078382619510224
BC38,0.000237121328070441
BC30,0.00023351494512752286
BE24,0.00023270257665982983
AE26,0.00023133525727279619
AC26,0.00022556578964648267
BE20,0.00022450879325465532
AC22,0.0002189945063541341
AC14,0.00021634406088406576
AC7,0.00021610083616993778
AE30,0.00021537899421708557
BC18,0.00020874387625490062
BE39,0.00020600170760709757
BC8,0.00020569879117892265
AE25,0.00020376979749818367
AE35,0.0001973066829970442
AE20,0.00019713181859873117
AC27,0.00019488702336457726
AE39,0.00019132289312906873
AE32,0.0001907750793643083
AC2,0.00018957658768778247
AC20,0.0001863650355319389
AE31,0.00018359346765807542
AC13,0.0001831779746527458
BE33,0.00018300404439951183
BE16,0.0001819691101011577
AE8,0.00018150775204016733
BE38,0.0001797193788723753
AC52,0.0001791356976538124
AC25,0.000175269793387534
AE16,0.00017334660786362833
BC27,0.0001692263575217739
BE30,0.00016046669097954632
AE38,0.00015958207110503125
BC10,0.0001592560589881975
AC12,0.00015904146379018465
AC16,0.0001561051531356834
BC5,0.00015064694680226354
AC38,0.00014550155830526059
AC31,0.0001415227892348824
AE33,0.00013577168174083474
AC37,0.00013349431660623193
AC33,0.00013102098816981738
BE32,0.00012759542024342037
BC22,0.00012744944090141463
AC30,0.00011983483067257344
BE34,0.00011976804506483882
AE43,0.00011919074996840052
AC39,0.00011572479715244131
BC25,0.00011331401283933428
