feature,importance
E50,9.609294007527788e-05
E40,8.490678159681296e-05
E18,7.308276685235622e-05
E42,7.26914012067734e-05
E21,6.833491470583358e-05
E53,6.05476494447344e-06
E13,4.775433150523134e-05
E10,3.4414030189969594e-06
E14,3.1181860808020146e-05
E12,3.0289358398945654e-05
E16,2.1745222164424e-05
E23,1.3015925788644007e-05
E52,1.1868644677000162e-05
E1,1.0684906780986073e-05
C23,0.551774408318582
C48,0.268063749823893
C6,0.046303267962869855
C55,0.01847675403963558
C9,0.010430291795554181
C1,0.010089892420510987
C42,0.006816582054877881
C49,0.006136246759521447
C18,0.005738388892877608
C45,0.00569322430702865
C46,0.004741051716933656
C53,0.0041520194446731514
C50,0.004004998346734596
C19,0.003926022450444158
C7,0.0038537826776483893
C4,0.003569973798414695
C11,0.003040145516981662
C27,0.0027640693720974363
C44,0.0026402838251901295
C28,0.0026159783468836894
C36,0.0025727101205743376
C12,0.0025058741874858194
C40,0.0021010445797747255
C21,0.002013714327381013
C13,0.0018706476076973608
C41,0.0016602305389523061
C29,0.001625040371177491
C15,0.001432001614936905
C10,0.001409027065711989
C17,0.0013313145120744914
C51,0.0012812371813838768
C8,0.0012627882692393124
C37,0.0011840277455906702
C26,0.001050929850217259
C2,0.0010076406442727367
C25,0.0009103368703386366
C3,0.0009070437006698533
C5,0.0008258933758701456
C39,0.0008002992839736601
C14,0.0007023963536812962
C35,0.0006870199483135932
C47,0.0006525625761989945
C22,0.0005664746680040357
C30,0.0005469187876966841
C31,0.00044331743436810766
C32,0.0003999596297252767
C33,0.000399598492524268
C16,0.00039057104252997714
C52,0.0003739760466289915
C34,0.0003737756658149291
C20,0.0002991379464538623
C24,0.0002492885422172379
C54,0.00021451463938699746
C38,0.00020315306039368037
C43,0.0001872665861973824
E6,0.00015598963866564913
E9,0.0
E8,0.0
E7,0.0
E55,0.0
E54,0.0
E51,0.0
E5,0.0
E49,0.0
E48,0.0
E47,0.0
E46,0.0
E45,0.0
E44,0.0
E43,0.0
E41,0.0
E4,0.0
E39,0.0
E38,0.0
E37,0.0
E36,0.0
E35,0.0
E34,0.0
E33,0.0
E32,0.0
E31,0.0
E30,0.0
E3,0.0
E29,0.0
E28,0.0
E27,0.0
E26,0.0
E25,0.0
E24,0.0
E22,0.0
E20,0.0
E2,0.0
E19,0.0
E17,0.0
E15,0.0
E11,0.0
