feature,importance
CE54,0.20789201561417966
CE18,0.1454317925975755
CE14,0.11533732022264978
CE42,0.08919362806909724
CE43,0.05120042979762008
CE36,0.045892085506912025
CE10,0.03839752136116186
CE2,0.030911322712939202
CE7,0.016479730514025435
CE12,0.013729950085582253
CE48,0.013704071920355
CE33,0.013387915390341608
CE15,0.012912473340602386
CE29,0.012812249638635559
CE32,0.012275636460964684
CE19,0.011180800046806869
CE13,0.009693467633132979
CE37,0.00932289453555721
CE24,0.009308367431387706
CE38,0.009100107579190261
CE50,0.008494213483966924
CE34,0.00808281516924312
CE28,0.007968245612687413
CE30,0.006951616288665208
CE9,0.0069344634092348405
CE55,0.006364556309804291
CE31,0.006096163547233195
CE8,0.0059095119256188985
CE49,0.0057189559052186634
CE22,0.005701014850659623
CE17,0.00527932923229277
CE51,0.004845965001172602
CE39,0.0044648040371519674
CE23,0.0044590008029688375
CE5,0.0040404377776466355
CE21,0.0037424413293058716
CE53,0.003664410608224004
CE41,0.0027615635432949666
CE6,0.0025461590999904613
CE16,0.0023911975652310445
CE52,0.002381953585915437
CE40,0.002281501899860059
CE35,0.0021190127363838003
CE45,0.0020935955810077616
CE27,0.0020740813021004174
CE47,0.0020189595221500123
CE20,0.0019151556395268555
CE25,0.0019063780921578157
CE11,0.0017099748556900418
CE46,0.0015142325893352025
CE26,0.0014771858740671585
CE1,0.0014083305253496676
CE44,0.0010637494233778544
CE4,0.0009227510350184313
CE3,0.0005324913797308923
