y_train,y_train_pred
-1.879784178571429,-1.7847083227324907
-0.2793162000000002,-0.30934330991587633
-3.267271164285714,-3.2583729975307616
-2.792508075,-2.79841847288734
-0.8355945952380962,-0.8056452215263193
-1.18629135,-1.0254246139419205
-1.109024133333334,-1.1938140509999702
-1.046662497619048,-1.0271398587680416
-0.6309926642857141,-0.6704070426807364
-0.5974485649999995,-0.6276587221297306
-1.196179557142857,-1.165883484119437
-1.105420307142858,-1.0904664884777304
-2.686452314285714,-2.4897321701161363
-0.1799154228571425,-0.2617128459385495
-1.890203621798028,-1.8028725189715953
-3.170848592857143,-3.1594702178583116
-3.278242692857142,-3.266184947666927
-1.879656335714285,-1.5239869358838907
-0.6088438047619046,-0.5891584021030035
-2.528188075,-2.498274778204147
-2.390432985714286,-2.3386498932678155
-2.690784671428571,-2.34446974180465
-1.015876342857143,-0.9647335204895332
-3.086435807142858,-3.099215337530195
-3.260116492857143,-3.2827558881767924
-2.001761140476191,-1.9841280991411292
-1.118291721428571,-1.208103278470185
-1.461133771428571,-1.3759215934902276
-0.94059915,-0.9707427602077542
-1.722130628571429,-1.6922858986671798
-1.698929271428572,-1.7292319709256727
-0.6074669857142858,-0.637348824768104
-3.005194235714285,-2.9898108342957297
-2.256657557142856,-2.407690192885175
-1.652987095238095,-1.6831248051686591
-1.511228296798029,-1.4991745375323777
-0.8186458666666658,-0.7888230295839228
-2.068080735714286,-2.1314400859135514
-1.215038871428571,-1.2451408928923686
-0.2455278428571427,-0.2153552423862629
-1.040193878571429,-1.010287793372223
-0.8552917976190473,-0.8255927068790277
-1.70476142142857,-1.7225536034954416
-2.795108985714285,-2.5916896264939933
-0.1356641935714283,-0.1659622044623027
-2.125402421428572,-2.10097505544317
-3.177194257142856,-3.207136190839675
-2.171251533333334,-2.141901816796034
-2.262494828571428,-2.1698493712101037
-1.047296485714286,-1.0174010449071123
-0.8627523785714283,-0.8327605019528176
-2.157782085714286,-2.148683524699548
-2.001331842857143,-1.971467122494948
-1.480122085714286,-1.4502058895528416
-2.027310778571428,-2.015543619721038
-0.9006565571428575,-0.9032629825048125
-3.021878807142857,-3.011140038744733
-2.780402575,-2.659856106333029
-2.063647985714285,-2.036094803286323
-1.7485532,-1.778979381820191
-1.582186835714285,-1.57197939271801
-0.9601704738095245,-0.9300694694263779
-1.016945271428571,-1.1718799992638873
-0.1958911642857143,-0.2571865388819462
-3.126899092857143,-3.0967861541410624
-3.288812342857142,-2.862557599276043
-2.52146685,-2.4915204439379917
-2.35901195,-2.329065317198241
-1.872549568226601,-1.902984885602807
-1.1466212,-1.1193082435151887
-1.745482807142858,-1.6780493833118566
-2.204749092857143,-2.1747200295556635
-1.582740646428571,-1.55253155187909
-0.4654400750000001,-0.4477378320444868
-0.4749429857142862,-0.5246427555626686
-2.28408750952381,-2.351580350720125
-2.33029550952381,-2.360924258656821
-2.243033678571428,-2.2128565948636076
-2.205606085714286,-2.4266090860451737
-2.404565949999999,-2.2535652690216548
-0.3126742,-0.3428968030230092
-1.386404828571429,-1.4923007000687205
-1.112303598809523,-0.9850863808695612
-1.427153914285714,-1.4573353396200712
-1.170036771428572,-1.139616647539036
-0.9171423714285716,-0.9234301910981079
-1.1793914,-1.1389353381353509
-1.02902705,-0.9988482702348148
-1.888348842857143,-1.9188525612281335
-1.56576775,-1.594660934134911
-3.203435078571429,-3.1779368337239173
-2.054403700000001,-2.151743634836235
-3.342786057142856,-3.350347751208444
-2.008341271428571,-1.978531351068069
-1.915093449999999,-1.885047967856094
-2.711317564285714,-2.723014361001317
-0.6280922714285714,-0.6579431059660658
-1.959697021428572,-1.990051369729665
-1.235391199999999,-1.4036178198014433
-0.2470804857142857,-0.2767876359854232
-0.8274337904761901,-0.7091220467056961
-0.03748416428571438,-0.06738060836823945
-1.654438271428571,-1.6844468450366943
-2.550023364285715,-2.5259805737173107
-1.515124164285715,-1.5087039907078506
-3.568596585714287,-3.490905649608818
-0.5919690452380948,-0.6224523162108625
-1.70421775952381,-1.6739856468788172
-1.141233921428572,-1.1483704178642071
-2.376489157142856,-2.4455579803203005
-2.679238271428571,-2.504879664148417
-1.577398271428571,-1.563623117066113
-1.688671435714286,-1.718731139212819
-1.862778707142857,-1.8325347542698172
-1.747398807142857,-1.7772223356133061
-1.238183864285715,-1.2270835022357538
-1.184939864285714,-1.1544449634544662
-0.7712514023809527,-0.8012284008784932
-2.760932085714285,-2.730943349388296
-3.195443221428571,-3.1651184554973586
-1.671470164285714,-1.7016746669936413
-0.9900497642857147,-1.0761367923114857
-2.395795038095238,-2.4254327387017636
-0.3359146162561569,-0.4825638752903353
-1.389846514285715,-1.420179511758647
-1.7686117,-1.6786752336312905
-0.6612670142857142,-0.6292647078864554
-1.741576501970443,-1.699174681704501
-1.699852814285715,-1.6560422371766332
-2.267159961904762,-2.297575069338441
-2.093747271428571,-2.063735401011071
-1.560897592857143,-1.5006073499953558
-2.199444449999999,-2.2282073555362043
-2.586745364285715,-2.6653826011778516
-1.122552057142857,-1.111284697995984
-1.347851157142857,-1.2534533901041547
-0.813166128571429,-0.6344611354202955
-1.579519053968253,-1.6094439097208255
-1.348535542857142,-1.3293071599070814
-3.326398778571428,-3.296468945285012
-3.538115557142857,-3.383459688060716
-2.138655735714285,-2.168938049828311
-1.289526735714286,-1.259354838729001
-0.4077850214285717,-0.353655494571287
-0.7322230214285719,-0.7336670403763775
-0.6273415214285717,-0.6865899725495376
-2.075889121428571,-2.0270767064582724
-1.20624495,-1.1763491928063754
-0.1106639619047622,-0.11411169678037247
-1.863295175369458,-1.8937155121305462
-3.259389628571429,-3.265594423016692
-0.5086238785714292,-0.5437532598162244
-2.244879414285715,-2.2149465461352076
-0.6780738238095237,-0.6478759501301338
-1.564498821428572,-1.5442481469212996
-2.056068464285715,-2.0081359615127035
-1.243093409523809,-1.1101986253014857
-2.679073271428571,-2.5407656974708157
-1.28052185,-1.3108027897457735
-1.4609401,-1.4310468102933296
-1.077511036428571,-1.0903859766336321
-1.591365414285715,-1.6211623145884548
-2.218077699999999,-2.368708904400661
-1.361012607142857,-1.3907436238000237
-2.080616057142857,-2.2693560619047286
-2.898039100793651,-2.9279197062232125
-2.316204723809524,-2.2441361693236512
-0.5697804261904764,-0.6206463313606135
-1.825771878571428,-1.7956832197352224
-0.1332934857142856,-0.10336816432494544
-1.33519195,-1.365072929462071
-0.02905122857142877,-0.2113206672754232
-2.360093143650793,-2.2826405788182296
-0.9691300714285711,-0.9992206264945765
-1.517879021428571,-1.3706252933487386
-1.3431347,-1.4151008467291977
-1.132602057142857,-1.1597681219383222
-1.290775961083743,-1.4275870187305042
-1.85913982142857,-1.8294489211897993
-3.323743607142857,-3.291406108572003
-2.282833592857143,-2.2183926140376666
-0.4834959142857146,-0.487863149283534
-1.180397692857143,-1.171889393408236
-2.818598857142856,-2.8482583275393036
-1.086113342857143,-1.11604363582628
-2.39933452142857,-2.429171173626953
-0.2501915809523813,-0.2803690321716813
-2.112507819047619,-2.323107263679738
-1.363317045238096,-1.3569737195952385
-0.8322607071428573,-0.8025045267307435
-2.186852939655172,-2.134455643613032
-1.634532223809524,-1.6267816560357726
-1.675169735714286,-1.5513620388023366
-2.5803383,-2.7021394419215436
-1.296113207142856,-1.326361150993895
-1.14858306863711,-1.1790901081975504
-2.364714035714286,-2.0931662235905177
-1.511344035714287,-1.4760741791853516
-1.664651914285713,-1.6533288067519951
-0.6065472395238091,-0.5909968554878438
-0.3256762999999999,-0.512949444441496
-2.670238842857143,-2.640269252420664
-3.095204628571428,-3.138552845346174
-0.5456138571428569,-0.5756249710167581
-2.122229914285714,-2.0919971494355263
-3.03842227936508,-3.0683357026172597
-2.784027628571429,-2.7592541738482
-2.610440164285715,-2.6401514314609624
-2.6783468,-2.648355634808963
-1.439506557142857,-1.3491889877504901
-2.098261271428572,-2.056284471128711
-1.201363271428571,-1.1747291249417184
-1.178993028571428,-1.2453210398520902
-1.805045057142857,-1.7849200335116944
-1.723902128571429,-1.7949380824443733
-1.445823121798029,-1.415623110084935
-1.861379371428571,-1.8872593972830334
-1.005237964285714,-1.0733107926650263
-1.470807514285714,-1.44099807694551
-1.338327935714286,-1.3683725646265597
-2.182103878571429,-2.146827174282171
-1.769957042857142,-1.8677015258279024
-0.9922725571428569,-0.9623279247647504
-3.306285382539682,-3.2763226543187596
-1.13227093,-1.162638695519287
-1.541079842857142,-1.5708287678228618
-2.271614192857143,-2.211874873630647
-1.8847718,-1.7199884053391181
-0.7921041214285717,-0.7645651352214263
-3.379392082142857,-3.3067934461930673
-0.9901488428571434,-0.9362918165640172
-2.719789521428571,-2.73271159360805
-2.746249892857143,-2.776091019202985
-0.4085320214285716,-0.3784666518429739
-1.531721557142856,-1.5481641830986828
-1.406867557142857,-1.3769805001278517
-1.880988907142858,-1.8512302364556188
-1.982493314285715,-1.9706650888581816
-3.25994605,-3.2711560910918234
-0.303995921428571,-0.2736388143915073
-2.551331628571428,-2.5661917263573155
-1.997281761904762,-2.027367778036176
-2.63514785,-2.6082614711276744
-1.847390414285714,-1.8774185557108378
-3.339094835714286,-3.303518513795593
-0.8034496380952376,-0.8336315437945779
-1.242897914285714,-1.272922521287457
-1.357840596825396,-1.327973255466313
-0.1531367357142856,-0.18330391048519
-1.546919154761904,-1.5770301960624753
-1.210985835714286,-1.2658310477770005
-2.103367074999999,-2.0732260705602616
-0.8116796047619041,-0.7814449211578635
-0.9437625071428565,-0.9734059049477716
-1.453690723809524,-1.228455234321311
-2.511393378571429,-2.504864947591093
-2.809219157142857,-2.779219997920846
-1.049380085714285,-1.1101648236392752
-2.517358257142857,-2.5489287370137372
-2.607667371428572,-2.637570679136074
-1.246809467857142,-1.2769917901792116
-2.488316064285714,-2.4744890545102844
-2.247182650000001,-2.2169634217138263
-0.5452100499999994,-0.49941696107572586
-1.648588307142857,-1.6778017015735607
-1.102325842857143,-1.109810670428228
-2.9541415,-2.702340441551767
-2.079621438095238,-2.327030823055649
-1.507759564285714,-1.5132272458687352
-0.2886345809523811,-0.25870003873781144
-2.056204664285715,-2.099782277655825
-2.639147632539682,-2.669036139324307
-1.560894271428572,-1.5308433715526277
-1.196678307142858,-1.2271563287699898
-1.160103128571428,-1.1647268210616861
-3.4624922,-3.4325765463453006
-2.530654342857142,-2.3996146217841297
-2.989917757936508,-3.0198830978149456
-1.114909680952381,-1.128826731565158
-3.200938528571428,-3.1705828844734096
-2.414472592857142,-2.3404479232197186
-1.9043357,-1.8746505890979517
-0.1478143904761906,-0.2674199238172009
-1.652566592857143,-1.6225049185907725
-3.155590971428571,-3.1684359525369654
-1.857562835714285,-1.8272513103576404
-2.300176565,-2.3174676326319794
-1.849770557142857,-1.8552787023365607
-2.631093478571429,-2.657279241646803
0.0506610778571428,0.08097794240726752
-2.169170771428572,-2.3312610775069853
-1.128616146428571,-0.8965257693778731
-2.490810660714285,-2.3598905997430952
-2.964260914285715,-2.8791287748190424
-3.10676695,-3.1366171382970958
-3.016628985714285,-2.9242034242031263
-0.6484563607142851,-0.6184261839658484
-2.890111221428571,-2.9730316766016482
-1.424060950000001,-1.3940912687857296
-2.520462899999999,-2.6795561869236035
-2.144103857142856,-1.9560750697416722
-1.153197849999999,-1.1343338563178467
-1.645975438095238,-1.6542756570029251
-2.562432950000001,-2.3378032471846364
-0.04017010785714246,-0.00959872929747807
-2.544127521428571,-2.540359541363335
-2.116465142857142,-2.146469238517642
-1.988874735714285,-2.019198697473131
-1.357206571428571,-1.3875531233548868
-1.322104485714286,-1.2917655841897524
-1.579215485714285,-1.4808271452260602
-2.653846204761904,-2.588581104627492
-0.9371851404761904,-0.9073060104183047
-2.280109414285714,-2.188357914370796
-1.059997447619047,-1.0514181146306885
-2.1110481,-2.0810500396057545
-2.2814915,-2.2791408453688984
-0.4509005928571429,-0.444850439678394
-1.437337842857143,-1.4650757227009503
-2.036379807142858,-1.9821086024946606
-1.61650005,-1.5866226165778237
-2.777589692857142,-2.807690645365083
-1.724969428571429,-1.8311716478096693
-3.009150807142857,-2.8108920331906386
-2.364974485714287,-2.334686728332394
-1.010575028571428,-0.9339250950958943
