y_train,y_train_pred
-3.21698473968254,-3.1966344418631567
-2.99825312857143,-3.0181946039075367
-1.437370864285714,-1.4573184128802872
-0.4396714857142859,-0.41940024153569694
-3.184626271428571,-3.178447356370163
-2.101361878571429,-2.1214921744457653
-1.355969735714285,-1.363769379252943
-1.738531142857143,-1.7587781801136344
-1.606831414285714,-1.6036846709599928
-1.5700839,-1.5903590732911175
-1.37227595,-1.3924152632718685
-0.9121820571428572,-1.082039721178593
-0.6024622633333335,-0.6225528679968664
-2.000543628571428,-1.4885288989399093
-1.689644757142858,-1.5864725319846857
-1.819536357142857,-1.7999877725684716
-1.958108271428571,-1.9374163248438416
-0.404069625238095,-0.4241984573691818
-1.027954342857142,-1.0076537400203343
-2.753652807142856,-2.773984348690895
-2.331261178571429,-2.3233051075356244
-2.745529157142857,-2.725024664171962
-1.8581337,-1.8788522206190978
-2.027726092857143,-2.0478034976120885
-0.5260372157142855,-0.5055077966682503
-2.7427502,-2.763313896325483
-1.040193878571429,-1.0345611006232436
-0.472429135714286,-0.5538198018951765
-1.004821396428571,-0.9846395224158402
-2.066682057142856,-2.1207172520750737
-0.8567610571428576,-0.9931690132623199
-3.065863164285715,-3.0828325737542364
-0.3448827214285716,-0.47573566867676154
-1.333890057142858,-1.240936496733409
-2.70474871111111,-2.7250238758803125
-1.5949437,-1.6377377730743046
-0.5549067357142852,-0.5799426398368878
-2.700817128571429,-2.7510157873713426
-1.088414819047619,-1.0052431768006151
-2.143076700000001,-2.1229408324861883
-3.002371678571429,-3.022864047204716
-0.3256762999999999,-0.42795595423384025
-0.9286015333333333,-0.9487483252862952
-2.894739610714286,-2.972155727617114
-0.7878772142857139,-0.8100766983825998
-0.2980423190476189,-0.318411304679425
-1.435137692857143,-1.4344545608217738
-1.023576557142857,-1.0441202163053735
-1.578740657142857,-1.5734921518123715
-1.235391199999999,-1.2557533899823219
-1.630034878571428,-1.612585324242591
-1.7434702591133,-1.7229399314517502
-1.596989366666666,-1.6789588482884783
-2.338509930541872,-2.4680764288455626
-0.4135600571428567,-0.40713314392636696
-1.932653176190476,-1.912481356924531
-2.657531592857144,-2.6371746842495516
-2.009366307142858,-2.0504000892424856
-0.4950096047619051,-0.47256867107038375
-2.333713057142857,-2.31369052756036
-1.189551592857143,-1.0690171182268806
-0.6763300357142857,-0.6970396919824587
-0.9626325928571424,-1.0024402928956628
-2.558747311111111,-2.579084924409795
-1.429944715714285,-1.4096629436088055
-1.075910033333333,-1.0552765597270815
-2.492950136507937,-2.4885199331108714
-1.242713914285714,-1.183167215323866
-0.8332177892857143,-0.8062434369994373
-2.308029860714285,-2.257480012237548
-2.722685003571428,-2.7195360271250952
-1.758656116256158,-1.712393074937721
-1.016113314285714,-0.9960809106046506
-0.01677525714285721,-0.08920176231734345
-1.068534057142857,-1.0489712720585769
-2.281855264285714,-2.274366714142921
-1.354017222988505,-1.333823346052036
-1.687813057142857,-1.7081040756658832
-1.276905057142857,-1.2566182301414182
-1.031876920238096,-1.1241237475852992
-2.620984514285714,-2.6369116022197234
-0.2521168666666667,-0.2317343598826075
-1.737955414285715,-1.6875045907081447
-0.9739188571428576,-0.9945417305916002
-2.573490985714286,-2.5402779727075995
-2.557018914285714,-2.6177695709182145
-2.097574971428571,-2.1179385416308696
-1.448128764285714,-1.468139954846336
-2.122666307142858,-2.108970692996831
-1.137836628571428,-1.1604655915975974
-1.299551318226602,-1.4632439657167593
-1.858807172222223,-1.769975855135405
-0.6358845571428569,-0.6766103262002383
-2.010640682142857,-2.030608884938817
-0.9690819253694579,-0.953100041616555
-2.229961136507936,-2.2357027157503016
-1.640466200000001,-1.6406130842081859
-2.335671307142857,-2.315270672006169
-2.782269557142857,-2.7978305673316006
-2.987101057142856,-2.9666092479649895
-0.4502653071428568,-0.4769534236133186
-0.5598779023809526,-0.5680057259443549
-2.199444449999999,-2.1634355345068235
-1.463560633333333,-1.297407718292094
-3.33478655,-3.314316368071038
