feature,importance
CE19,0.31701021666463197
CE9,0.20258726528061832
CE43,0.09157662335670602
CE42,0.06618247262833439
CE55,0.05379615897909528
CE5,0.0337622964844
CE54,0.02838042622555296
CE36,0.025613167558382267
CE18,0.01777430110317034
CE16,0.015133919051510153
CE24,0.01211826882968726
CE22,0.011059197671634468
CE20,0.010234567433094248
CE14,0.009892859590586738
CE10,0.009395349079709766
CE31,0.009364800614944031
CE8,0.007803596954879657
CE2,0.00700887527038856
CE28,0.006235068229739227
CE29,0.005509349811844794
CE37,0.0039107670975586225
CE11,0.003805961069385827
CE51,0.0036665409517797035
CE17,0.0032266737763529283
CE21,0.003132871462278812
CE13,0.002791599420614322
CE50,0.002767970936449666
CE47,0.002690718922647212
CE30,0.0022654961126009118
CE4,0.0021681466595549277
CE40,0.001877444158422232
CE15,0.001813287943601092
CE49,0.0017747553729003415
CE23,0.0016965571243590279
CE53,0.0016588599519222092
CE52,0.00158319695472596
CE35,0.001579136442618505
CE7,0.0014807569378910547
CE12,0.0014430420973550392
CE27,0.001380767746931172
CE38,0.0013626391387354699
CE32,0.001299879917323873
CE48,0.0012321077698534617
CE33,0.001146702457648324
CE45,0.0010485448443890107
CE34,0.0009732123561744241
CE39,0.0008559320978405368
CE41,0.000842297169588518
CE44,0.0006484995919212517
CE6,0.0006426069487620327
CE25,0.000630873303950973
CE46,0.0005946346070759787
CE26,0.0005897966321129803
CE3,0.0005120894908587156
CE1,0.0004668517149044378
