feature,importance
CE9,0.249779865073183
CE19,0.13032916471011036
CE43,0.11191680591490082
CE18,0.07686099546433967
CE5,0.05539749529427674
CE36,0.05139090351104106
CE42,0.04845655132952338
CE16,0.02824065161693365
CE55,0.02383617649652024
CE54,0.022404570414704086
CE14,0.018760493800404995
CE8,0.01768106103060136
CE28,0.016790698236559265
CE22,0.01374673640474968
CE31,0.012789370985131655
CE2,0.012217694548715236
CE24,0.012120157597505976
CE20,0.011579166545969969
CE10,0.009897208237358778
CE11,0.007760616838070365
CE4,0.007195360754192318
CE50,0.005386592822113842
CE29,0.004783109693064334
CE51,0.004726910323651592
CE37,0.0038025858282550585
CE17,0.003297478127884708
CE13,0.0029004212013588587
CE21,0.0021801568149146877
CE23,0.0021513746972492815
CE40,0.0021507300908865127
CE47,0.0019976726947369535
CE39,0.0019167571885874064
CE12,0.0017789031375896958
CE49,0.0017740163835132518
CE7,0.0017015503270157242
CE53,0.0016681431277312294
CE15,0.0015892553387952914
CE32,0.0015592012161501634
CE52,0.0015068464518169559
CE38,0.0014778489887121353
CE35,0.0013568360593272262
CE41,0.0012206989550017646
CE27,0.0011528047125013035
CE33,0.0011187570252204151
CE46,0.0009846699303694068
CE48,0.0009662769456778037
CE30,0.0009437474639859177
CE25,0.0008093493010675603
CE34,0.0007168598362474448
CE6,0.0007135729611256621
CE45,0.0006985429819261322
CE44,0.0005336958019832732
CE1,0.0005111210048548287
CE26,0.0005096041507296697
CE3,0.00026216361116133935
