loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
22.0,0.9968165473018356,0.9940174333928657,0.08043948307196287,0.11056990617428543,0.011400677873653085,0.06328607547977882,4.30228291707635e-06,1.0
1.0,0.9969531816505038,0.993555344843401,0.07915280603584822,0.11207692247247585,0.011289162693521109,0.0633472975182388,6.552432137704733e-05,2.0
23.0,0.9970857254248188,0.9919736431731568,0.0770913804898583,0.12717481588099577,0.011254480888119466,0.06295477458916858,0.0003269986076931686,3.0
4.0,0.9968556013527364,0.9958351477758903,0.07986477875847885,0.09263089134600667,0.011876397285988076,0.06294230627632325,0.00033946692053850314,4.0
8.0,0.9968015747876245,0.9956138115318519,0.08087112419694358,0.09351456050724646,0.011635373127820987,0.06283996169446603,0.00044181150239572253,5.0
6.0,0.9968269110850378,0.9940945129932629,0.08071181106703965,0.10764119138747803,0.012208577031014349,0.06375260433773805,0.0004708311408763016,6.0
7.0,0.9970041154453247,0.9928690799203557,0.0779764579689489,0.12108101735006738,0.01131337253299172,0.06278897079744145,0.0004928023994203029,7.0
5.0,0.9969993563577377,0.9941834731117025,0.0778058429775746,0.11059826177024888,0.0116866725481406,0.06272802299458659,0.0005537502022751606,8.0
12.0,0.9967134445835651,0.9960404726425593,0.08143010161946393,0.09126458344249339,0.012155038095432913,0.062317005757240945,0.0009647674396208034,9.0
14.0,0.9972702917659596,0.9920534712065516,0.07480904291074389,0.12517870406821294,0.011466427245569708,0.06433044436202374,0.0010486711651619962,10.0
20.0,0.9968517347177557,0.992810141936731,0.08000777168782257,0.12113926838100329,0.01190712105636085,0.06440734584137911,0.0011255726445173614,11.0
24.0,0.9967120791676598,0.9949728176827323,0.08157630492365751,0.10208954800151698,0.011855252385394257,0.06203449272239955,0.001247280474462202,12.0
9.0,0.9970970295143916,0.9940161629221345,0.0769449244267178,0.10984225680200074,0.011494183852848583,0.061991387449392886,0.0012903857474688626,13.0
19.0,0.9968942010162833,0.9944820304994734,0.07913610005896753,0.10775725684613936,0.012032073932737043,0.0619822941537704,0.0012994790430913492,14.0
10.0,0.9968588915967245,0.9926909682544856,0.08022538805747098,0.12024799756511287,0.011680115917012903,0.06467128537953114,0.001389512182669389,15.0
