loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
14.0,0.9966293476500987,0.9880226723939789,0.049263787645626986,0.09414796199530319,0.02574741658062289,0.06369125078413497,9.362615680037767e-05,1.0
20.0,0.9964705340754539,0.9885300876248868,0.05071304756321673,0.0899330706644046,0.02569946553945117,0.06401860104443509,0.0004209764171004965,2.0
16.0,0.9964426844150294,0.9889938150616995,0.05048247555886207,0.0911203955381204,0.026031227196171274,0.06422266779517617,0.0006250431678415796,3.0
15.0,0.996502251795988,0.987930718221445,0.050516994648252114,0.09202753426915947,0.0255681255740272,0.06441167699309873,0.0008140523657641369,4.0
9.0,0.9966167119299149,0.9882162185199902,0.049636311476044796,0.09130579126217178,0.025238477567482574,0.06278266010453558,0.0008149645227990138,5.0
23.0,0.9964435522404975,0.9892408916476071,0.05046984244339115,0.09014614210669974,0.02534695664081931,0.06265608292948202,0.0009415416978525715,6.0
17.0,0.996618407409625,0.9896246107517132,0.0495466013464838,0.0861008613458215,0.025822404975515495,0.06255973451745571,0.0010378901098788834,7.0
18.0,0.9967208195057754,0.9868458085196337,0.04872893470655685,0.09753440768266088,0.02529474318095828,0.06465434668554025,0.0010567220582056586,8.0
12.0,0.9965806530665643,0.9885790105847705,0.04982376184161489,0.09037695218859766,0.025399991782904915,0.06251123910474522,0.0010863855225893698,9.0
8.0,0.9967138450122998,0.9892608635228848,0.04856835801484658,0.08968671689066482,0.025815184851233037,0.06233390179948745,0.00126372282784714,10.0
21.0,0.9967958773253379,0.9879197301107839,0.04808186743426039,0.09414270887994994,0.025718509445736826,0.06502971361548648,0.0014320889881518917,11.0
2.0,0.9966101699770874,0.9890170453791678,0.04957164836913065,0.08894070452340558,0.026124882760076778,0.062135673998705954,0.0014619506286286388,12.0
11.0,0.9965958731737761,0.9878372124057038,0.04977616549842808,0.09283635543568608,0.02541856517632131,0.0653341240482361,0.0017364994209015105,13.0
24.0,0.9966090166512549,0.9872430306987563,0.04974726861175828,0.09455495248429022,0.025745174450196487,0.06544559192754765,0.0018479673002130548,14.0
3.0,0.9964137699739314,0.9897381905249393,0.05095022931990934,0.08621760968108137,0.025772606299505844,0.06165926216164768,0.0019383624656869117,15.0
4.0,0.9970346736694516,0.9861963647912341,0.04640963994772812,0.09930677336580128,0.0252593622494738,0.06563888933740626,0.002041264710071669,16.0
10.0,0.9966700262809081,0.9890324856619379,0.04904792037251473,0.08949371133351752,0.025502948048064685,0.061527676615645864,0.0020699480116887284,17.0
22.0,0.9970038013019489,0.986889972825867,0.04652539713456508,0.09781080157617748,0.024553979760255872,0.06569133208761173,0.002093707460277136,18.0
7.0,0.9967821670310943,0.986882457420394,0.04859611230182437,0.0947720597191257,0.025162552018268766,0.0660429749984404,0.0024453503711058117,19.0
13.0,0.9964720706774991,0.9901467692714019,0.05027973602820128,0.08613380404758486,0.026503149632317383,0.06105943991961958,0.0025381847077150105,20.0
6.0,0.9968302503701628,0.986256462524888,0.048036331019648035,0.09838902418210933,0.024532372934256003,0.06673219547810454,0.003134570850769944,21.0
5.0,0.9967785663163081,0.9870859851532502,0.04811560574256699,0.09813100486266835,0.0248663347116939,0.06680020862047217,0.003202583993137581,22.0
19.0,0.9964517760132099,0.990096833117487,0.050422959433990666,0.08635164025955679,0.02618525055825194,0.06017347770123893,0.0034241469260956614,23.0
