feature,importance
BC27,9.843847992713754e-05
BC39,9.788218170591936e-05
BC21,9.742394725121743e-05
BC24,9.244724062626698e-06
AE23,8.839259214230018e-05
BC28,8.473400370569879e-05
BC55,7.826493403366323e-05
BC51,7.79511311115278e-05
AE40,7.4279772789296e-05
BC44,6.8453667722667e-05
BC47,6.516957379606399e-06
BC40,6.106799283465106e-05
BC32,5.9295531793519594e-05
BC1,4.8864012864282466e-05
BC22,4.8851235223352715e-05
BC3,4.796267821743616e-05
BC4,4.7774918071468166e-05
BC26,4.3225011853461694e-05
BC54,4.187463170576063e-05
BC16,3.650486692538266e-05
BC2,3.280156357799127e-06
BC5,2.3412452602473856e-05
BC20,2.0017807214493278e-05
BC31,1.5945854382444805e-05
AC47,1.2957385948201158e-05
BC18,0.593982678255052
AC18,0.07611743640593976
BC14,0.04767367070797987
AC42,0.021768321357398927
BC19,0.02085768897057026
AE14,0.020719544416201496
AC14,0.015213150007207174
BE14,0.014744539992658028
BE43,0.009631412398129412
BE28,0.008590291502058063
AC7,0.007509701783254387
BE19,0.006656350239293632
BE11,0.005517803926345397
AE36,0.004576005887441813
AC38,0.004475930162481132
AC33,0.004464144484309585
AC19,0.0044460678459210465
BE8,0.004426235325807341
BE5,0.003603498409356876
BE36,0.0034352204151738147
BE7,0.003300942226941952
AC10,0.0032451694829612244
BE21,0.0029336341060969945
BE41,0.002793935506237545
AC54,0.0024386347887653706
AC24,0.002429870227855441
BE17,0.002267651442768913
BE22,0.0022667860043879893
BE10,0.0022033923915500673
AC8,0.002108861923496151
BE15,0.002033205032473419
BC53,0.0020051550453657496
BE53,0.001818670164449538
BC15,0.001659139201056083
AE52,0.0016539125749106423
BE18,0.0016287608125123737
BC36,0.0015882277604268304
BE42,0.0015818325160594769
BC17,0.0015592191957863092
AC21,0.0015557583471721877
AC36,0.0013639783307500698
AE10,0.001353624073656282
AC34,0.0012895541077341248
AE48,0.001248747118858577
BC13,0.001184573753825905
AC32,0.0011788910809262618
AE29,0.0011373418128763138
BC9,0.0010735696950922285
AE17,0.0010358418782379518
BE6,0.0010255651921908823
AC29,0.0009836667045005055
AE49,0.0009550730143168985
AC13,0.0009285109490964303
BE23,0.0009117921010176072
BE33,0.000899087945860098
AC40,0.0008902045174717929
AC20,0.0008573409042138251
BE9,0.0008481146804856263
BE25,0.0008468477260325905
BE51,0.0008444505190230687
BE26,0.0008337265656751303
AC28,0.0008116198750665092
AE45,0.0007958491146671456
AC16,0.0007944882313372147
BC41,0.0007765790680536887
AC50,0.0007699223254520505
BE2,0.0007693066111959519
BE49,0.0007538765897781469
AC22,0.0007466342908236546
AC2,0.0007395148551222122
BC46,0.000712776257011338
AC12,0.0007066931996313116
BE52,0.0006992744227011499
AC5,0.0006934774642387143
AE35,0.0006825462137054028
BC8,0.0006796191661147318
BC7,0.0006747323932564639
AC6,0.000670573708959221
AC37,0.0006695942135145475
BC23,0.0006669607561342357
AC53,0.0006667733356864272
AE28,0.0006446841940988415
BE38,0.0006442128442360831
AC43,0.0006435795402150776
BE31,0.0006288878180550416
AE25,0.0006268948684052699
BE44,0.0006199640240953699
BE1,0.0006168446382974693
BC37,0.0006108138888038292
AE55,0.0006086960311014177
BE48,0.0006079037945831743
AE54,0.0006075917855753344
AC41,0.0005955165165031353
AC9,0.0005785886845547405
BE34,0.0005742758067729309
BC45,0.0005720109549445046
BE27,0.000565257122361957
AC44,0.000551854814325424
AC46,0.0005502815530433711
AC49,0.0005482246614737921
BE12,0.0005418375189142158
AC11,0.00053802155582442
BC11,0.0005233358151661442
AC31,0.0005158615673157606
BE55,0.0005093499269589383
AE24,0.0005044628519223477
AE9,0.0005020238235783105
AE11,0.0004934266833048827
AE6,0.00047688712030983317
AC45,0.0004766066714058393
BE4,0.00047645839110189726
AC55,0.0004720849168608351
AE15,0.0004706773537794226
AE26,0.0004705017366725497
AC15,0.00046773757600708363
AC51,0.00045144404308335173
BE46,0.0004485812383577904
BC48,0.00044378261120876116
AC17,0.00043716393548408886
BE45,0.0004353207989457345
BC33,0.0004346190780330189
BE47,0.0004318126816384129
BE29,0.00042706233566693514
BE32,0.00041238387524169514
AE41,0.00041231720309098797
BE30,0.0004095082474872892
AE27,0.00040405720078010287
BE16,0.00039958013384733596
AE7,0.0003990985627669189
AE44,0.0003958855459568075
AC3,0.0003892455762660231
BE37,0.0003852052194481654
AC30,0.0003705004871349304
AE53,0.0003539333654396749
AE8,0.0003439107610776018
BE24,0.0003434095578521921
AE39,0.000333405949546228
AE42,0.00033318934291150676
AC27,0.00033118540389563613
BC34,0.0003289415028730012
BE13,0.0003280344044928832
AE33,0.0003247551845528773
BE50,0.00032448722773148096
BE54,0.00032092122426674217
AC26,0.00032070332591162964
AC39,0.00031493450181713077
BC42,0.0003139452336898896
AE18,0.00030983070743043013
BC30,0.0003061134693747524
AE51,0.0003057386313032844
BC49,0.0003047204910661327
AE20,0.00029904681407787675
BE40,0.0002981625901779653
AE37,0.0002943646282602038
AE12,0.0002898930765478649
AC48,0.0002867226955769254
AC4,0.0002733433085906732
AE30,0.0002721523855899333
AC35,0.00026460832720949333
AC25,0.0002621659270919863
AE46,0.0002611247074456755
BE35,0.0002476229355620665
AE13,0.0002446710812833933
AE34,0.00023923579503961094
AE38,0.0002379271198990162
BC38,0.00023308356550992465
AE32,0.00023293176312923054
BE20,0.0002302098602153128
AE19,0.00022798796806508754
AE47,0.00022559294211080142
BC25,0.00022109653880465112
AE2,0.00021598074456929202
BC6,0.00019261984059473666
AC23,0.0001841775397754258
BC35,0.00018394707441189516
BC29,0.00018291310212563872
BE39,0.00018191112836866275
AE3,0.00017796680902293198
BE3,0.00017343096676764115
AE31,0.0001734104450577572
AE43,0.00016892741409391774
BC50,0.00016727706835242815
AE16,0.00016684474552624545
AE22,0.00016527978869260138
AE5,0.0001504739171261054
AC1,0.0001467049860787337
BC10,0.00013615663748798562
BC12,0.00013598983497894044
BC52,0.00013379326859991789
AE4,0.0001257972066926459
AE1,0.0001243070597713121
AC52,0.00012278789912380366
AE21,0.0001222555931610112
BC43,0.00010939170631655162
AE50,0.0001042421469023006
