feature,importance
B19,0.27241755386414856
B9,0.20134876250510864
B43,0.07854868536272361
B36,0.03724430652274195
B55,0.03284577302684406
B42,0.03251381939221321
B18,0.030571485544003206
B5,0.019310073719408963
B22,0.01537763792479428
A29,0.01451949563094905
A9,0.01445872347265682
B31,0.013637323100928132
B8,0.013141676784233551
B54,0.011149147303387359
A19,0.010411262232201863
A42,0.009548583006110523
A36,0.009523008813826573
B14,0.008461458932453113
B23,0.007800597449403674
A43,0.007678914302628501
B45,0.007041918865402709
A20,0.006834793594174033
B28,0.00673339241156148
B24,0.006146375662216375
B50,0.006106695763830056
A18,0.005956438084461006
B2,0.005913044094879881
B16,0.005675660849776613
A5,0.0051347972338415745
A31,0.0045204021493774164
A28,0.00437617455613408
A16,0.004214897213101008
B13,0.0037496853759178294
A22,0.0033161077594122375
A8,0.0032090885460368274
B32,0.0031923886857882933
A50,0.003131382280070085
A10,0.002992099386345678
B20,0.002989054727700545
A14,0.0027212451446473767
B38,0.0026964168440321776
B21,0.00265218906585753
A23,0.002546257254026974
B46,0.0025193348475473095
B11,0.0021737305738625872
A2,0.002161459875145175
B37,0.0021496870345539335
A24,0.002098885032929892
B30,0.002044387216278473
A33,0.001958892734469413
A54,0.001852017077023846
A7,0.0018286578535715347
A55,0.0017809581616254609
B15,0.0015324626539909322
A34,0.0014616525289355166
A37,0.0013231076274058523
B10,0.001237919269086306
B53,0.0012328350928548562
B17,0.0012312845181160564
A53,0.001206418851519011
B12,0.001179569643340778
B47,0.0011406925414216066
A11,0.0010502993155476947
A13,0.001014490491820722
B40,0.0010009046609453017
B35,0.000974003642422982
A38,0.0009555517897188097
B7,0.000944261991874843
A15,0.0009376021852474371
A51,0.0009043255603235078
B33,0.0007796564408577807
A21,0.0007661167449637043
B6,0.0007563658759125252
B51,0.0007419796125412894
B49,0.0007308472729180132
B29,0.0007150451683296803
B1,0.0006528547184312031
A49,0.0006401314683881518
B39,0.0006337198309248545
B41,0.0006269113539830894
A35,0.0006233090127430815
A40,0.0005805316914426236
A17,0.000578802102082434
B27,0.0005131981385522765
A47,0.00046458571744398784
B52,0.00046115049535390944
A12,0.0004549852945525924
A48,0.0004414889102560786
B34,0.0004089153513368161
A1,0.00039057545865642436
A46,0.0003863776671212058
A52,0.0003808671151672008
A27,0.00037234412061251264
A6,0.0003718743424397815
A41,0.0003618120729923665
B4,0.00035944002309270504
A39,0.00035394698642340206
B44,0.00033362502081188275
A32,0.00032444363248931385
A44,0.000293154063239721
A4,0.0002768159030302642
B26,0.00027018324451882653
B48,0.00026027443917612793
A3,0.00025311513810609757
A26,0.00022774833505596995
B25,0.00021591288668931056
A30,0.00019969180206335754
B3,0.00019688501690168158
A25,0.00018869692847148196
A45,0.00015743339098893864
