y_train,y_train_pred
-0.1023326085714282,-0.10281448678960119
-2.998908735714286,-2.6925923309224444
-1.574412485714286,-1.4895497382767167
-0.2470804857142857,-0.28243874606995467
-1.045547092857143,-1.0853366968130755
-1.07108030952381,-1.1095248559123738
-2.134605835714286,-2.112495297018585
-0.2703547642857146,-0.30068262676673385
-1.7434702591133,-1.7147823351641212
-3.249212921428572,-3.2439571523924853
-0.6843917476190475,-0.7558012774127031
-1.289526735714286,-1.205256698880268
-2.009842935714287,-2.0707930775001153
-1.491418021428571,-1.5630378933510627
-2.770223928571428,-2.751054737099643
-1.213355557142857,-1.3876124805068644
-2.129565771428571,-2.134102379132284
-2.6103553,-2.6400509563930177
-1.11890443,-1.1486802285464606
-1.004302257142857,-0.9988223523742874
-1.484223390476191,-1.501443013741563
-1.161888690476191,-1.2095267108553844
-2.674496378571429,-2.7139476875290223
-1.040157785714285,-1.2219072244790292
-0.6457220214285714,-0.7409313878761883
-0.9381596142857143,-1.024925218861084
-1.050972200000001,-1.0983259431463137
-1.540483985714286,-1.570066937577722
-1.120357485714285,-1.1075097299624546
-1.503161530952381,-1.4654462528743726
-1.904952557142857,-1.9449562432839582
-2.850429485714286,-2.7552195525360443
-2.395795038095238,-2.407235556482088
-3.002835371428571,-3.014839633632834
-3.2813166,-3.270927536853386
-1.590367378571429,-1.6161828133182337
-1.143336525396825,-1.1303520511022507
-2.746249892857143,-2.7179815866853128
-1.664651914285713,-1.7069169964880937
-0.8224560571428573,-0.6982149716981991
-1.609668685714285,-1.58697837720871
-0.01677525714285721,-0.08144536279252762
-2.397388742857143,-2.452636977953626
-1.007347676190476,-1.1143378463632247
-3.270590592857143,-3.268700021750405
-2.989917757936508,-2.9698264861359442
-2.690784671428571,-2.6331650532501456
-2.694005771428571,-2.666639247639472
-2.071566092857144,-2.143141224494753
-1.49221752142857,-1.5452384061157047
-0.6063756499999998,-0.6177028515064606
-1.7176717,-1.7727343379765357
-1.590908785714286,-1.686991721979662
-0.3232167714285715,-0.3952265845698952
-3.379392082142857,-3.3593131507929797
-1.573793021428571,-1.5058807853498355
-2.516602464285714,-2.507336199956539
-2.556810914285713,-2.5019131554041816
-0.8944343928571428,-1.1778073365944302
-0.9371851404761904,-0.9444069756096422
-2.83207195,-2.8475292819420193
-2.879980485714285,-2.7888605651693488
-1.5133227,-1.4428484948701412
-2.427848585714285,-2.3871205234967516
-1.623722864285714,-1.410291555980726
-1.906607164285714,-1.9330387353960947
-3.235556728571428,-3.2505713595604884
-2.726969557142856,-2.7875675230696806
-1.403531107142857,-1.4501544163537405
-2.534878565,-2.3710343777138387
-0.2832570142857139,-0.2707591938958341
-0.6720198071428578,-0.7801661279713161
-0.1356641935714283,-0.1405945482775384
-2.243899235714286,-2.112225681849233
-1.362536214285714,-1.3634787356137081
-2.582844379285714,-2.5419663370981014
-1.5822422,-1.5392276589219864
-1.291875699999999,-1.3816473841832517
-1.012721826190476,-1.0919944522603293
-1.405060221428571,-1.529031169044381
-2.808748985714286,-2.7709963552160732
-1.740008235714286,-1.6410431629595328
-1.448128764285714,-1.4115594318556979
-1.63571225952381,-1.6106725935080752
-2.390432985714286,-2.3711958434312694
-1.468258650000001,-1.4527614442581611
-2.296454035714285,-2.3631869620435064
-3.217069192857143,-3.2160029733088202
-1.542337992857143,-1.528362619484693
-2.594977835714286,-2.4692388513950223
-1.874672266666666,-1.9094127355326524
-2.810432235714285,-2.84820756717161
-0.9800598666666664,-0.9653024938241036
-0.03820339285714321,-0.021440093938362603
-1.959703914285713,-2.004971359836751
-0.1562763142857142,-0.1387787498080088
-0.9844939952380953,-0.9261294904101581
-1.741574842857143,-1.7009297274249982
-1.256539342857143,-1.3212728153217526
-0.8028626761904759,-0.7742829938373758
-1.307465335714286,-1.3214150559917799
-2.697464235714286,-2.67200207210885
-0.9405930928571432,-0.9859404416321551
-2.591939065,-2.5556880730345144
-2.220346521428572,-2.2085125293166477
-2.244159121428571,-2.248428325544436
-1.734694485714286,-1.499357194306263
-1.4499352,-1.3856511946228085
-2.181097057142858,-2.272375344732971
-1.142687687684729,-1.297993990762395
-2.425259128571428,-2.3905428071778996
-3.259966107142856,-3.28920454487465
-1.172484771428572,-1.2910350800065673
-1.419043164285715,-1.3104131801997019
-0.9224613071428571,-0.9537908821960489
-1.93351991111111,-1.8855716570401377
-2.393204936507937,-2.3430461534386757
-2.838751814285715,-2.811824473924171
-1.840388235714285,-1.7985125389024026
-2.558747311111111,-2.582017378664934
-1.593394057142856,-1.6141513552481577
-1.162990467857143,-1.1468810735021695
-1.590961021428571,-1.6157791132964192
-3.276898068253968,-3.246528081212994
-1.0890307,-1.2993919116177068
-1.503070039285715,-1.5818960788464138
-1.131954305,-0.9922941409143567
-3.129095128571429,-3.114834193400669
-2.809219157142857,-2.766952372693933
-1.678116778571428,-1.7301347645281966
-2.497623664285714,-2.6043613226509894
-1.1466212,-1.1370182939352196
-0.4989809214285711,-0.5976803994256168
-1.473096057142857,-1.4191447356005602
-2.107157342857143,-2.1445615413409356
-0.516024235714286,-0.5785228876924231
-1.660158285714286,-1.456340293122531
-1.593234890476191,-1.558210545954453
-0.918534090476191,-0.9755738309765162
-2.370262136428571,-2.4213845645130196
-1.623565157142857,-1.4755117232085515
-0.4195804738095238,-0.41255857725543305
-2.443265571428572,-2.3266515573121596
-2.483820964285715,-2.4475294395139287
-2.706568907142857,-2.7018717642181906
-3.04479595,-3.004666446125796
-2.944343414285715,-2.9043903460473506
-2.364714035714286,-2.146946562648116
-0.5758458666666664,-0.4742531579129645
-0.9356860325123156,-1.0378145534810346
-1.837591395238096,-1.696293091433047
-2.245590717857143,-2.23884906672221
-0.9171279500000001,-0.8251237669076276
-3.059519207142857,-2.951348910170935
-0.755363866666667,-0.8124574291391679
-2.233594635714286,-2.044748219518882
-0.9215883404761905,-0.9706802939641163
-1.652475428571428,-1.6875454769161142
-2.110625535714285,-2.0744382964771093
-2.365064485714285,-2.3133880821208392
-0.9902165452380954,-1.0374119252446876
-0.6890861642857148,-0.6819559837941677
-1.985787628571429,-2.0854624960698196
-2.808422149999999,-2.7700318355133606
-2.788250565079365,-2.7997277732580277
-2.775122199999999,-2.7011877461219553
-1.652987095238095,-1.6580707712993403
-2.63514785,-2.582194544124867
-1.263211771428572,-1.2140750870453247
-1.222629628571428,-1.2756597647878645
-2.107714028571428,-2.1240440478953833
-1.03793869047619,-1.0534433747109215
-1.452195621428572,-1.4485236439079696
-0.2227414476190468,-0.18036708929449577
-2.311026887684729,-2.4990206293040207
-3.121203678571428,-3.11308906357096
-1.629301485714286,-1.475427807321024
-1.948789778571429,-1.6552723918062913
-1.425765378571429,-1.4716747382722823
-0.3435999285714283,-0.28132394148722284
-2.38659789047619,-2.433284855731433
-2.041716999999999,-1.9314469395706855
-0.5263703305418714,-0.5438480067874579
-2.7427502,-2.622207698039296
-1.217417057142857,-1.1372840622125977
-2.630907314285714,-2.6529849904586578
-1.428720278571429,-1.411547922462469
-1.546717239682539,-1.6050630989977692
-1.656929207142857,-1.6536688137846682
-2.271614192857143,-2.2674993623363924
-0.8060128666666669,-0.6854211147606348
-1.993896771428572,-2.022358780961125
-2.304046914285714,-2.3315300173787508
-1.684268866666666,-1.613572124044289
-1.678413988095238,-1.6133436026175938
-0.5595785333333337,-0.57100440947384
-1.077511036428571,-1.11001220529574
-2.402889533333333,-2.4093222196656807
-0.5291081928571428,-0.6113270692989681
-0.6151530571428572,-0.6267970685974056
-0.3075145785714284,-0.32360660343007996
-0.8093102785714288,-0.8410996717390727
-2.556050485714285,-2.492129542731045
-2.60757375,-2.6174273995118593
-2.918432414285714,-2.9212536487676144
-0.8979197785714287,-1.0712155987210736
-2.716351432142856,-2.7004868230660235
-2.723614757142857,-2.7186987189357854
-2.109949021428572,-2.1562230524113994
-1.723902128571429,-1.810475911653165
-0.5866674221428566,-0.6302956159937749
-2.443568849999999,-2.381738617775209
-1.530481757142858,-1.4899244749267322
-0.9411390809523813,-1.0496299857003217
-0.6750622333333334,-0.6256243224696039
-2.549919842857142,-2.5609340209392126
-2.123754771428572,-2.2293273707545724
-3.063948592857142,-3.097779767779587
-0.5437710333333331,-0.5914399117526888
-3.171824821428571,-3.121802802560863
-3.124720857142857,-3.006372621738457
-2.587406011507936,-2.5704237272541564
-1.314457264285715,-1.232026145674199
