loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
22.0,0.9749233569072377,0.9379314495884,0.06108762553456548,0.09586841221157935,0.03462707817835846,0.06325366944536615,0.00012167615980160362,1.0
8.0,0.9760228715181226,0.9350642735812639,0.05945784555207803,0.09982832588160771,0.03465258336949085,0.06300411455766435,0.0001278787279001964,2.0
4.0,0.9759397218008082,0.9326576115708285,0.05939714817128361,0.10265720779523224,0.03467463654166694,0.06346452037826096,0.0003325270926964191,3.0
5.0,0.9741860580467265,0.9364455035242152,0.06254200008602177,0.09338128693303456,0.035389878735564886,0.06368669554085367,0.0005547022552891273,4.0
14.0,0.9748442115651353,0.9431380960277949,0.06074242093340046,0.09436782872155432,0.034729007130505994,0.06257272326381831,0.0005592700217462304,5.0
23.0,0.9751014219715696,0.9389054056884364,0.060485835379948207,0.0974899405112991,0.03404054669716123,0.06370953350380859,0.0005775402182440492,6.0
24.0,0.9738087848367931,0.9371503271443962,0.062114229897929536,0.09840831009731738,0.035131094238288176,0.06376483458550847,0.0006328412999439259,7.0
19.0,0.9734634032147952,0.946499078303674,0.06190737510933646,0.09373819429987795,0.03493348549637103,0.062438964801199266,0.0006930284843652754,8.0
18.0,0.9753920697207846,0.9325533381338165,0.06079080762642148,0.09803402983155905,0.03493955481265692,0.06382975216294784,0.0006977588773832977,9.0
17.0,0.9755786872222892,0.9409102397103833,0.059621464010330937,0.097407692863876,0.03399047860023521,0.06408663577664044,0.0009546424910758938,10.0
20.0,0.9753169767499391,0.9373925636043592,0.06074932591955203,0.09527026968337786,0.0346949124861049,0.06216988873167188,0.0009621045538926593,11.0
3.0,0.9759579162630709,0.9345686500717727,0.059938674878222895,0.09759376091565405,0.03495232956931938,0.0620785839367406,0.0010534093488239402,12.0
10.0,0.9742892767320757,0.9410136653835427,0.061461779677052505,0.09576407927381841,0.03419762737984578,0.06448347336537462,0.0013514800798100773,13.0
16.0,0.97393317972811,0.9461337895022539,0.062322089098055006,0.08907483476359083,0.03510187690232241,0.06165411392264011,0.001477879362924435,14.0
15.0,0.9754215179080801,0.9359575733953182,0.06083229173973854,0.09498693826936457,0.03411082858726752,0.06504055084021869,0.0019085575546541472,15.0
7.0,0.9767140113434364,0.9262135295978745,0.058898169768022854,0.10429443294037694,0.03416103130636727,0.06530886545080941,0.0021768721652448697,16.0
2.0,0.9740392725801625,0.9423228270817491,0.06224931308772421,0.09171736376302866,0.03486241036670556,0.06090114419782388,0.002230849087740662,17.0
21.0,0.9740684327750714,0.9462683232077123,0.06229525012834438,0.08818148025503535,0.035229953541371095,0.060612939820916825,0.0025190534646477164,18.0
9.0,0.9722510209887278,0.9484797608957619,0.0643896561958799,0.0866284642394646,0.03560246020152481,0.060573581661358344,0.002558411624206197,19.0
11.0,0.9755963810891477,0.9303801464650365,0.059922929560414916,0.10371916423698609,0.03407145032785866,0.06657400532705172,0.003442012041487183,20.0
13.0,0.9770733022617799,0.9283094775030335,0.058067639113798204,0.10541348219151749,0.034050254172691405,0.06669727739012823,0.003565284104563693,21.0
