feature,importance
CE23,0.628944929271298
CE48,0.1435771433249277
CE55,0.036145885369362314
CE6,0.02645312160725299
CE17,0.013585692663943846
CE49,0.011872768914023649
CE47,0.011089524074714963
CE4,0.008007035678010664
CE9,0.00721586156712789
CE40,0.006971938687643662
CE50,0.005701876330739904
CE12,0.005603671069446134
CE46,0.00549803638653862
CE43,0.005294487039738281
CE2,0.005280554993307203
CE11,0.005043113752879261
CE45,0.00474011554098513
CE42,0.004661503902914442
CE21,0.004578331061815646
CE10,0.003993161324255391
CE14,0.0038931371332462843
CE19,0.0038530902132701654
CE29,0.003531576860757383
CE18,0.00352995501899097
CE28,0.0034408919443099963
CE15,0.0028401938701644197
CE7,0.0027681091107238523
CE27,0.0027122149371929505
CE53,0.002537303640680252
CE1,0.0021894725908930077
CE51,0.00214448681798673
CE54,0.0018915043516655992
CE52,0.0017391006365459968
CE36,0.0016918724628947701
CE24,0.0015221564964738334
CE13,0.001521262132797625
CE41,0.0014188149139108964
CE8,0.0011730801187100916
CE44,0.0010882072875332861
CE37,0.0010526968253644806
CE26,0.000996369900472407
CE22,0.0009390331208551402
CE25,0.000909259763938194
CE3,0.0008258182637801797
CE5,0.0007796485513921536
CE20,0.0006515633420474011
CE31,0.0006291842889923622
CE16,0.0005571616596035748
CE32,0.00048379382370043506
CE39,0.000460169118742398
CE30,0.00045152449343057734
CE35,0.0004365150873651161
CE33,0.00042957454683142693
CE34,0.0003385067559930348
CE38,0.00031399735781730036
