feature,importance
B23,0.5368250857506014
B48,0.16181497469162884
B55,0.04716477292096614
B49,0.03333367075907605
A23,0.0235226344705651
B6,0.02006759667394062
A48,0.018426180862612752
B17,0.010566137808991106
A46,0.009978311028973806
A45,0.009932788540818973
A47,0.008366937071348808
B9,0.006927123969964664
B45,0.004758018306177314
B42,0.004681066092620626
A55,0.00445983590920322
A1,0.004327723822649715
B46,0.0038329402319693456
A9,0.003788093263413761
B47,0.0036390360898720824
A6,0.0036300690157389194
B40,0.00356230895974298
A50,0.0033720172715108947
B21,0.003180877747076938
B50,0.002941755944118991
A40,0.0026433603097904285
B28,0.0023331626396317765
B12,0.002265709832665273
B7,0.002243289419139024
B11,0.0021990221745139594
A12,0.0019412057526657677
A49,0.0019346950744398232
B10,0.0018659051342562627
B41,0.0018353827529664832
B4,0.0018141564904742302
B13,0.0017349083558552694
A11,0.0013352175184346334
B19,0.001218239698709914
B18,0.0011833514868934874
B2,0.0011344153059472963
B1,0.001080144768660814
B44,0.001078219186180453
A17,0.0010112271940829008
A42,0.0010072795124692118
B53,0.0009960398014718754
A18,0.0009926658150098762
A4,0.0009689277754720202
A27,0.0009188183712606469
A7,0.0009148119274545089
B27,0.0009077119422939327
B29,0.0008641808240078358
A2,0.0008538299663576134
B43,0.0008528493063101003
B15,0.0008524661033393245
B14,0.0008152362269237421
B36,0.000809873375227449
A14,0.0008074705683095603
A24,0.0007886884237718027
A53,0.0007857670582131408
A3,0.0007772531221576659
B52,0.0007695501357965802
A44,0.0007661114316634464
A43,0.0007569887965833991
A19,0.0007407472525490664
A10,0.0007232349767799834
B51,0.000710928876210284
A29,0.0007106712208407506
A28,0.0007009585154113173
A13,0.0006520721865319748
B54,0.0006224525553658704
A54,0.0005954917988939255
B3,0.0005917260253488258
B5,0.0005834881444784022
B25,0.0005539683948359177
A21,0.0005495538262383175
A51,0.0005366713303209643
A36,0.0004999133626708668
A15,0.00048719121341967065
A52,0.0004742404225317365
B26,0.00047051591935235983
B37,0.00046826485148630646
B24,0.0004664015623845617
A37,0.00045355823507651127
B39,0.00039175272596509716
B31,0.0003839157130220842
A39,0.0003770129143818314
A41,0.0003682176998270684
B8,0.0003554303112445693
A5,0.0003395311422892625
A31,0.00033564490412035753
B16,0.0003186794299942858
B38,0.0003181048544332044
A35,0.0002875023864193772
B20,0.00028048123244746033
A22,0.00027726185505119543
B22,0.0002669312500101245
A25,0.0002465984581452271
B35,0.00022869430201186548
A8,0.00022785551636560273
B32,0.00022749113199608214
B33,0.00022741317794203707
B30,0.0002237467394682035
A33,0.000214215937796946
B34,0.00020830820528524173
A20,0.00020742259721335987
A32,0.00019023623062056826
A26,0.0001750319555985522
A16,0.00015822567132490927
A34,0.00015821336020542344
A30,0.00013684943402905437
A38,0.00011908940907871857
