loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
5.0,0.9983086810462545,0.9908583737452605,0.0349185847974043,0.08200624870770534,0.008217108068169294,0.05758806631368531,0.00017366492917152143,1.0
19.0,0.9984187733167441,0.9904888101085056,0.03382270086485577,0.0829642068063705,0.008314750644495465,0.05757313776215973,0.00018859348069710097,2.0
11.0,0.9984468697752285,0.9902580192928035,0.03347199260333173,0.08460552359215659,0.008094120153125328,0.0580311368147525,0.00026940557189567005,3.0
7.0,0.9949506756969922,0.9895830635791557,0.06045517989472707,0.0868513407322633,0.03274970146047302,0.058065774138661805,0.00030404289580497623,4.0
4.0,0.995117919708207,0.9896069089609101,0.059769929633284015,0.0848891466592974,0.03329406617372157,0.05710373586776084,0.0006579953750959905,5.0
6.0,0.9949467130511084,0.9905459314319457,0.06025853539371884,0.0839838294517987,0.03347981713719775,0.05850663302094388,0.0007449017780870523,6.0
15.0,0.994969988652921,0.9910020676564809,0.060174817903325156,0.08162814896663713,0.033718433084278965,0.05694695813469636,0.0008147731081604714,7.0
20.0,0.9951784293354036,0.98958576737834,0.059405439109900475,0.08493180214988356,0.03310589626740702,0.056919870280594365,0.000841860962262464,8.0
12.0,0.9953389477783471,0.9885233132277518,0.057905309448389994,0.09231904651102724,0.0327686579979239,0.0586468288562502,0.0008850976133933722,9.0
23.0,0.9949478486474064,0.9903578084090923,0.06064067166481603,0.08253753546612419,0.03346603690584077,0.056847399810192586,0.0009143314326642421,10.0
14.0,0.9954507641124805,0.9890189331646425,0.05754040821656931,0.08823377527732369,0.03314998860594018,0.05871098079091529,0.000949249548058459,11.0
8.0,0.9985271166201571,0.9901396080154623,0.03285089911538042,0.08241093013214248,0.007736322975376512,0.056672975515904056,0.0010887557269527726,12.0
22.0,0.9984575694174035,0.990536220241333,0.033370709238390264,0.08322041395007221,0.007898186853927382,0.056588157072775945,0.0011735741700808835,13.0
2.0,0.9949555454006991,0.9904552424792479,0.060398414352577,0.0833257462370809,0.03333734358545075,0.056459991226825997,0.001301740016030832,14.0
17.0,0.998497512361591,0.9896554647676118,0.03302195674960948,0.0861385968927736,0.00811603028442487,0.05907821950066738,0.0013164882578105483,15.0
3.0,0.9951018484324142,0.9903449373987065,0.05952305432658473,0.08373128537049616,0.03298454967146866,0.05936482516134434,0.0016030939184875082,16.0
18.0,0.9982758538962642,0.9918028439543177,0.03509974522372519,0.078919208751427,0.00844507430551289,0.055854535087034654,0.0019071961558221745,17.0
9.0,0.9950776343683283,0.990067201924209,0.05942692483647459,0.08621705775209555,0.03332956649280742,0.05977033738082119,0.0020086061379643583,18.0
13.0,0.9953204142378225,0.9884430833271463,0.05817568502585022,0.0916404715600319,0.03295520077134053,0.059871406509755906,0.0021096752668990776,19.0
16.0,0.9949117754567434,0.9912030514750811,0.06065863134112807,0.07994609624185547,0.0341894766569199,0.05545811783092844,0.00230361341192839,20.0
1.0,0.998636338249587,0.9905245289113273,0.03145290469198881,0.08240519092991813,0.00818402099959999,0.055362338030571764,0.002399393212285064,21.0
24.0,0.9953075680775341,0.989070555452618,0.05839151852608312,0.08807587806963363,0.03254743223787812,0.06039681976229941,0.00263508851944258,22.0
10.0,0.9949039332408675,0.9909739359296396,0.06052732794449744,0.08198556730041436,0.0340419746451498,0.05510308162972292,0.0026586496131339107,23.0
21.0,0.9951642418549006,0.9882772062294073,0.05942709428040395,0.09050272932055399,0.03261395900526279,0.06136022332929899,0.0035984920864421607,24.0
mean_rbf,0.996217206780642,0.9900551198775416,0.05086201813262567,0.08472790736787846,0.02486407145765387,0.05776173124285683,NAN,NAN
std_rbf,0.0015834103205242085,0.0008892003288666277,0.012319013547644815,0.0033951986518272795,0.011842435430586584,0.0016306886466186344,NAN,NAN
rf_loop,rf_train_r2,rf_test_r2,rf_train_rmse,rf_test_rmse,rf_train_mae,rf_test_mae,rf_mae_error,rf_mae_error_index
23.0,0.9921447161373603,0.9742697978791025,0.07561479313923812,0.13482959110328271,0.055254626279136076,0.0965996167670162,0.00010071093441807455,1.0
13.0,0.9914781413707046,0.9753884763871278,0.07850638197799971,0.1337320722886476,0.057366438722666065,0.09639259961387443,0.00010630621872369239,2.0
18.0,0.9917648245845788,0.9736432027893285,0.07671024304804809,0.14151335866154002,0.05595497453094411,0.09632090805378009,0.00017799777881803702,3.0
10.0,0.991167750762851,0.9759897518572146,0.07968372086836106,0.13371696918585277,0.057476373980327164,0.09606896238852955,0.00042994344406857565,4.0
7.0,0.9917536512861163,0.9756580679280098,0.0772587599645605,0.13276513561432637,0.056053199366358546,0.0970923646298379,0.0005934587972397792,5.0
9.0,0.9915583816484494,0.9770660480678766,0.07782321699050274,0.13100770647076862,0.056348947188456504,0.09561520012694827,0.0008837057056498565,6.0
11.0,0.9916850511062302,0.975295316498574,0.0774475035641377,0.13473013101785944,0.05634772958655525,0.0974322654549134,0.0009333596223152774,7.0
3.0,0.9919176304718912,0.9747459243189942,0.07646073168555796,0.1354178611225217,0.05581976364965957,0.09552740717042277,0.0009714986621753574,8.0
5.0,0.9920277058419799,0.976644858825993,0.07581157747838597,0.13107699111605708,0.05470571122546206,0.09516961424644615,0.0013292915861519705,9.0
20.0,0.9915197608119705,0.9748589232006334,0.07878363108610512,0.13196192421249028,0.05663661857134485,0.09512782590703235,0.001371079925565774,10.0
24.0,0.9921379308143621,0.9730578815785674,0.07558214448523039,0.13828459638329677,0.05511420316599439,0.0985760903098276,0.002077184477229474,11.0
22.0,0.9915733141975271,0.974049215739059,0.07799935720878252,0.13780748374181698,0.05634364887118676,0.09957031948486435,0.003071413652266222,12.0
21.0,0.9919089236428194,0.9719856545799718,0.07686973069737427,0.1399060044248189,0.056239681114937705,0.0996176840485148,0.003118778215916676,13.0
1.0,0.9920291726238846,0.9772984397611123,0.07604298060723322,0.12755045665492803,0.055718035298947546,0.09293682959519312,0.0035620762374050097,14.0
6.0,0.9914351999514732,0.9729236874964163,0.07844950469515782,0.14212846267438264,0.05672117991154482,0.10041965479697475,0.003920748964376622,15.0
15.0,0.9912798078672529,0.9771295022943451,0.07923067014595844,0.13013867917245628,0.0574978997806548,0.09252687616297962,0.0039720296696185015,16.0
14.0,0.9917126616950203,0.9715463082462167,0.07766247813578663,0.14203059474585844,0.05588096263833387,0.10050727672749565,0.004008370894897528,17.0
12.0,0.9921881079980561,0.9768138010525991,0.07496430479606898,0.13121933271961436,0.05512806672485619,0.09235096075671692,0.004147945075881204,18.0
17.0,0.991563612605906,0.9701593033806972,0.07824842549839985,0.14630082677139528,0.05666777386959493,0.10171054023019994,0.005211634397601819,19.0
19.0,0.9915991546463971,0.9719484596405996,0.07796015832779722,0.14247927488449516,0.05612006963785599,0.10202521328457,0.005526307451971871,20.0
16.0,0.9918868943761542,0.979296543251074,0.07659546159818575,0.12264579661077037,0.05553083196221814,0.09073271844547535,0.00576618738712277,21.0
2.0,0.9917683112490289,0.9783756498427603,0.07715479093516474,0.12542043259536165,0.05630851103593799,0.09043215527697628,0.00606675055562185,22.0
4.0,0.9917954473605239,0.9775449321118829,0.07748323392070272,0.12477770350885826,0.0562843957712362,0.09038015680516825,0.006118749027429871,23.0
8.0,0.99131213433318,0.9704494701106599,0.07978470219180958,0.14266595973222082,0.05766245632496163,0.10284049969859738,0.006341593865999251,24.0
mean_rf,0.9917170119743216,0.9748391340349506,0.07742202096027288,0.13475447272556754,0.056215920800382124,0.09649890583259813,NAN,NAN
std_rf,0.0002746802104056791,0.0024439939829636,0.0012794399061848416,0.006183885192616151,0.0007649124390395991,0.003610336214442241,NAN,NAN
