feature,importance
CE23,0.5372033307793217
CE48,0.22567003407458328
CE47,0.04426343484584605
CE55,0.03935561742847312
CE9,0.012129168543902731
CE6,0.00921714220204304
CE42,0.008171842881060983
CE50,0.007278788240151969
CE2,0.005443567802818725
CE53,0.005241999455169477
CE40,0.005202996783896851
CE36,0.004868712048282526
CE10,0.004389293851883735
CE18,0.004389039905521226
CE45,0.004336483617385141
CE11,0.004243516771373974
CE1,0.00413049540048273
CE46,0.004057826533336726
CE4,0.003901427023942451
CE7,0.003600332501555059
CE43,0.003542231399476247
CE49,0.0033639341365233628
CE28,0.0032806521642110313
CE21,0.003274714306083308
CE13,0.0031877268167020533
CE12,0.003168952310224811
CE27,0.0030230514462444283
CE19,0.0025065899528471146
CE29,0.0024198241985481273
CE51,0.0024110725472862465
CE17,0.002261643993063667
CE14,0.002152194561353286
CE54,0.0019831797534180014
CE15,0.0019654929230535495
CE26,0.0018056387362617547
CE41,0.0017596036293327244
CE22,0.0015580200351191433
CE52,0.0015507115483138006
CE24,0.0015387971257645363
CE8,0.0015202343957444648
CE37,0.0014958098097434982
CE44,0.0014694745771965483
CE25,0.0013757800954688317
CE3,0.0013321361181448152
CE31,0.0012871511418061949
CE20,0.0010572479856904566
CE5,0.0009448510514845902
CE16,0.0009288357529655534
CE30,0.00091331264630826
CE35,0.0008456391519349524
CE39,0.0006699098000395132
CE32,0.0006341025740747901
CE38,0.0006067434391678634
CE33,0.0005363155825118569
CE34,0.0005333736028588157
