feature,importance
CE9,0.37999459461296037
CE36,0.12786087401030188
CE43,0.10113508495259803
CE5,0.041631089591252474
CE16,0.03409673805719955
CE42,0.033680078137332876
CE19,0.026680679644942938
CE20,0.0244187032560727
CE18,0.022626976550404722
CE4,0.017238847800861077
CE28,0.017188437636162925
CE8,0.014935828816928875
CE22,0.014194574174671477
CE50,0.01197407858162366
CE31,0.010955905399665728
CE14,0.010550136022901677
CE54,0.00933298909071391
CE44,0.007980861975795088
CE46,0.007137859459281931
CE24,0.006630704321052744
CE37,0.006122386499424846
CE55,0.005999590657944366
CE10,0.005276208184502038
CE3,0.004948020057162134
CE2,0.004397227420750451
CE13,0.00436843543235093
CE11,0.003092383768135987
CE21,0.0030401019152299113
CE51,0.0029754658774864074
CE29,0.0025723189104451625
CE23,0.002434415092967428
CE47,0.0022202392232256764
CE33,0.0021246725897010516
CE52,0.001947477919538916
CE15,0.001836264970177625
CE6,0.0017972169759318804
CE7,0.0017513878990900662
CE53,0.001733875272120001
CE27,0.0016675291951822355
CE41,0.0016298278642232471
CE17,0.0016012921120224775
CE40,0.0015577081320299877
CE48,0.0014840032152851233
CE35,0.0014839545324067838
CE45,0.0014543286357008418
CE25,0.001447236459383413
CE34,0.0014433167134394146
CE38,0.001216313663636361
CE12,0.0011784822488656245
CE26,0.0011240836691610758
CE39,0.0009978859316322546
CE49,0.000952932348217692
CE1,0.0006525122779556138
CE32,0.0006368708188822917
CE30,0.0005889914230660093
