feature,importance
CE5,0.20716582711268838
CE43,0.1966672915055676
CE42,0.09460511270250142
CE19,0.07436151921847321
CE18,0.05423633955394635
CE9,0.04382388850683179
CE28,0.03941356124692506
CE36,0.03145888449764599
CE2,0.02174846116503965
CE14,0.01966819324329729
CE54,0.018733036371267248
CE16,0.016144615668920722
CE10,0.015530794834446148
CE50,0.012271012742965083
CE51,0.01212523776000873
CE22,0.011306649060833757
CE24,0.0110891320806454
CE8,0.010963952917888134
CE31,0.010679844650240583
CE20,0.010106143636091797
CE55,0.009366396604258942
CE15,0.007496445657888319
CE29,0.0060867333326960925
CE11,0.004998824915490127
CE53,0.004749647164718952
CE13,0.004722124556705423
CE7,0.0046274706406224525
CE21,0.0045886237288442966
CE37,0.0040295362313288955
CE17,0.0034114690235701613
CE40,0.0030333702439293052
CE23,0.002976307364701441
CE33,0.00243645229422582
CE52,0.0022493914284078
CE41,0.001715840625539487
CE49,0.001646456457309741
CE39,0.0015693756315697898
CE12,0.0015438675470709191
CE35,0.001311131747562002
CE1,0.001247181220422535
CE48,0.0011206453042416627
CE32,0.001081312967777472
CE34,0.001075643399300073
CE46,0.0010346871133690959
CE45,0.0010043198581662547
CE38,0.0010006278202390974
CE26,0.0009912676019057662
CE27,0.0009834510926976189
CE4,0.0009693054277211959
CE6,0.0009198559376847469
CE30,0.0008874849581997229
CE44,0.0008625611965205755
CE47,0.0007617845955009285
CE25,0.0007230833452285936
CE3,0.0006778244883603354
