loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
12.0,0.9704008075169284,0.9580686739342221,0.06673310056399907,0.07698638326731684,0.035773573950837884,0.04260588944694695,0.00014258660369129844,1.0
15.0,0.9799364816700117,0.9626589957034322,0.054394256220772846,0.07571519965297518,0.02354814683066385,0.042541104674604244,0.00020737137603400735,2.0
14.0,0.9820189527440444,0.9558126552164473,0.05149188889114983,0.0823386581241123,0.023386795236603877,0.0431126569893025,0.00036418093866424917,3.0
3.0,0.9804297466211019,0.9606726063736857,0.05396617807016887,0.07631773035834921,0.023139810616674913,0.043220956863295766,0.000472480812657515,4.0
6.0,0.9687928924495531,0.9548030925765109,0.06801416486601601,0.08245209825257097,0.03827180530596061,0.04329700993319444,0.0005485338825561917,5.0
4.0,0.9810229141025137,0.9609123437990144,0.05299006956558572,0.07696885135246177,0.02342565007205499,0.04344341506922355,0.0006949390185852986,6.0
21.0,0.9815542111156748,0.9590862573658226,0.05262062730818522,0.07647097057038751,0.023225168228681703,0.04204852041197743,0.0006999556386608208,7.0
24.0,0.9803026668443354,0.9670728458553104,0.053960995190502896,0.070730619288226,0.023487622318415998,0.04199387727157217,0.0007545987790660777,8.0
13.0,0.9813668139827557,0.958054258850095,0.05286049236495756,0.07752040675721654,0.023269665778596245,0.04350632540404557,0.0007578493534073222,9.0
5.0,0.9797695131239726,0.9660974273776353,0.054975469480130844,0.07020623411706499,0.023793367796782157,0.04198126564559858,0.0007672104050396727,10.0
19.0,0.980260770030925,0.9644410835491195,0.05445176569000759,0.0711444919050953,0.0236222840173747,0.04183675159283114,0.0009117244578071143,11.0
10.0,0.9801714172678354,0.9618640871748503,0.054736778774220785,0.07270091190307315,0.02383080217129209,0.041606649233732244,0.0011418268169060067,12.0
16.0,0.9812266682044806,0.9583269718970366,0.052629513349945506,0.07985871769174051,0.02300827178054002,0.043949539551439105,0.0012010635008008544,13.0
1.0,0.9809203451986539,0.9580111128087218,0.05319131432765103,0.07919529599351725,0.022868597790262093,0.04414770920056935,0.001399233149931102,14.0
17.0,0.9819393402143416,0.9595321751602554,0.05170977569969758,0.07816909761555775,0.02265230754082203,0.044338205859746994,0.0015897298091087433,15.0
8.0,0.9789217730996175,0.9678779072412536,0.05571511540371014,0.07041133402477223,0.02406470099087642,0.041070104262914665,0.0016783717877235857,16.0
7.0,0.9827028670767234,0.9561336895770587,0.05055833173271066,0.0816651297197104,0.023017432407055474,0.04445788582867305,0.0017094097780347983,17.0
18.0,0.978539774194847,0.9684070345377674,0.05641815504537606,0.06881239403525087,0.023732772105774937,0.04100946162272053,0.0017390144279177192,18.0
9.0,0.968330688489501,0.9660756849972296,0.06830461792930312,0.07229793906131773,0.03626082321504359,0.04100920728163454,0.00173926876900371,19.0
11.0,0.9812297567029529,0.9595002746472427,0.05292499831989133,0.07690442413349025,0.0230232124124098,0.04475090846894312,0.0020024324183048683,20.0
2.0,0.9820076812938399,0.9567012012061274,0.0513681574946273,0.0823913937644422,0.022874955555742604,0.04487152290037776,0.0021230468497395114,21.0
22.0,0.9788735896334801,0.9690653187504383,0.056290984970471074,0.06659940173028127,0.024001608827612368,0.0400187736041634,0.0027297024464748507,22.0
20.0,0.9828267383864427,0.9506917136072068,0.050525117278002574,0.08557020636850785,0.022535600739329014,0.04580753955319862,0.003059063502560369,23.0
23.0,0.9801301548478301,0.9688597397316184,0.054719383198377915,0.06618379184252947,0.024117175903634006,0.039338144544612416,0.003410331506025835,24.0
mean_rbf,0.9793198568671818,0.9611969646640875,0.05523130215564424,0.07573382006374864,0.025038839649710057,0.04274847605063825,NAN,NAN
std_rbf,0.004000957249262898,0.004946760356260502,0.004972705560353617,0.005232165143415101,0.00446975001492324,0.0015842032951792855,NAN,NAN
rf_loop,rf_train_r2,rf_test_r2,rf_train_rmse,rf_test_rmse,rf_train_mae,rf_test_mae,rf_mae_error,rf_mae_error_index
24.0,0.9827574450980507,0.9549707281152837,0.05048670693453255,0.08271377163178133,0.035362247035656894,0.057837914519057905,8.78816115698483e-05,1.0
22.0,0.9851298353329794,0.9507737875400339,0.0472262955982105,0.08401284968220954,0.03366374405643337,0.05802798061612715,0.00027794770863909246,2.0
10.0,0.9832771433412204,0.9479620244169987,0.050267655795811425,0.08492449670536166,0.03540222497949313,0.05738153999392052,0.0003684929135675391,3.0
15.0,0.9859138143600439,0.9527209506682668,0.045577048753609115,0.08519702746181469,0.03287063236768943,0.057336267436489424,0.0004137654709986324,4.0
16.0,0.9858541542608457,0.9469008616038533,0.045684948030283404,0.09014435590371894,0.032844189256179136,0.0582506471996497,0.0005006142921616455,5.0
18.0,0.9843028761349493,0.9523339209351785,0.04825160667339652,0.08452324960310094,0.03422261104192599,0.05848140498692995,0.0007313720794418915,6.0
12.0,0.9852707651993418,0.9442158345507319,0.04707512314855347,0.08879736714056578,0.03387882408235478,0.058545818698503144,0.000795785791015087,7.0
17.0,0.9860643013668505,0.9461590628651925,0.04542241501466878,0.0901646856585873,0.032795471672880556,0.0586587847867119,0.0009087518792238458,8.0
8.0,0.9838405928509836,0.9546930147522796,0.04878302291486544,0.08362251770595289,0.034225260168417725,0.056806153748515636,0.0009438791589724202,9.0
5.0,0.9855163801380283,0.954450624175553,0.04651621169427833,0.08137679204968916,0.03295537166562744,0.05662122727690554,0.0011288056305825134,10.0
7.0,0.9854922921757536,0.9458012339125921,0.046302567552126965,0.09077490479613128,0.03331028898295771,0.05649280395471625,0.001257228952771805,11.0
20.0,0.9867325385051233,0.9399982842661426,0.04440939485021061,0.09439401501256367,0.032433352815189435,0.059109890995666645,0.001359858088178588,12.0
13.0,0.9861698224283377,0.9404841360098858,0.04554089090309406,0.09233970396867457,0.032762129355992986,0.059158001901319625,0.0014079689938315681,13.0
2.0,0.9846953258319103,0.9482834445444102,0.047376444505578284,0.09004481728334368,0.033435448415554715,0.05916292037902865,0.0014128874715405929,14.0
6.0,0.9847952437696073,0.9415546396533416,0.047474712328504504,0.0937610306731728,0.03404988485723871,0.059236750926756954,0.001486718019268897,15.0
21.0,0.9815305084186413,0.9485102286299072,0.05265442500518052,0.08578719731044022,0.0366599484885513,0.05622961631206525,0.001520416595422805,16.0
14.0,0.9852980009955256,0.9428910143585499,0.04656070276922887,0.09360672596199526,0.03359648558303685,0.05933600319694726,0.0015859702894592057,17.0
3.0,0.9847513288592853,0.9477533616393928,0.047636455237993994,0.08796441927969634,0.03398914178201495,0.059489318832459094,0.0017392859249710374,18.0
19.0,0.9853770394780071,0.9514875743978819,0.046866715386321964,0.08309856374525317,0.03330976409748545,0.055763931296198735,0.0019861016112893218,19.0
4.0,0.9842744245832243,0.9455265207384471,0.04823730110102603,0.09086314148391327,0.0345717067993549,0.06053499257905666,0.002784959671568603,20.0
11.0,0.9851665959816723,0.9537081462585862,0.047048557745086324,0.08222001877039511,0.03335224659986789,0.05487097117202931,0.0028790617354587447,21.0
1.0,0.9843554173995475,0.9482316950420556,0.04816565332031564,0.08793548767568757,0.034082748773330784,0.06073358969428932,0.0029835567868012614,22.0
9.0,0.9841769016415582,0.9587215811746878,0.048281029196960396,0.07975022195351977,0.03407692037202681,0.05442209891695251,0.0033279339905355476,23.0
