loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
22.0,0.9021737986106271,0.8907838788891733,0.1200177877083809,0.1298078521897825,0.0846364747765154,0.08959859292151669,0.00010187601895353393,1.0
21.0,0.9023680309858277,0.8995522401886239,0.12021004881560264,0.12323297864194444,0.08427795136422912,0.08981567419396891,0.00011520525349868749,2.0
6.0,0.9043215407083787,0.8926862961266292,0.11960846456138777,0.12469581846135869,0.08460764904945542,0.08946967702199558,0.00023079191847463765,3.0
11.0,0.9079454979676876,0.8765506122344267,0.11713385199698009,0.13477506976381004,0.08415223231659602,0.089347846715792,0.00035262222467821736,4.0
15.0,0.9023261965256618,0.8974277554820387,0.11984368386679545,0.1261386232646514,0.08464565767081639,0.0893160402772607,0.0003844286632095212,5.0
8.0,0.9038739751811476,0.891211442019678,0.11925341504132939,0.12839203739249774,0.08437503427474705,0.0902091968656097,0.0005087279251394794,6.0
23.0,0.9047419357992496,0.8947042268051856,0.11891195406520563,0.12544371625162135,0.08453859578833402,0.08916144989065182,0.0005390190498184011,7.0
19.0,0.9040112006469117,0.8846083662134981,0.12010564839613773,0.12807872442575977,0.084912968423957,0.08894056774387278,0.00075990119659744,8.0
12.0,0.9021209157394252,0.8885115959364847,0.12048723946535002,0.12933746000905635,0.0847850079679688,0.09053265283933944,0.0008321838988692154,9.0
2.0,0.9041283570788856,0.8910133524891483,0.11904739429092061,0.1287153500393132,0.08416396881942595,0.09065755421329717,0.0009570852728269519,10.0
1.0,0.9028186967850895,0.89884357131752,0.12042735383301112,0.12168606998280591,0.08482113849134128,0.08845420496308312,0.0012462639773870993,11.0
4.0,0.9043383569013542,0.8924944978588989,0.12013607284154257,0.12260061037685513,0.08515857169926308,0.08808860279326083,0.001611866147209387,12.0
10.0,0.9044662288846064,0.8832707094335079,0.12021427453947753,0.12674596931230916,0.08496703384554637,0.08805027947018818,0.0016501894702820458,13.0
16.0,0.9039957057616921,0.8902971581592263,0.11993019801579803,0.1256387782473976,0.08527793373550711,0.08745145194874858,0.002249016991721642,14.0
9.0,0.9002469074347209,0.9055587994647293,0.12131467284532267,0.12024420099070149,0.0855144610722687,0.08706674949631156,0.002633719444158661,15.0
5.0,0.9021999120642307,0.8978466044865544,0.12144229393043961,0.11963698237064477,0.08553005589757817,0.0869004857952007,0.0027999831452695245,16.0
17.0,0.902644481453792,0.8897641492605632,0.1186638253998641,0.1347682196164316,0.08394393154258405,0.0927957739407634,0.003095305000293175,17.0
3.0,0.9051158736969751,0.887777514260026,0.11779987993817978,0.13329050234166787,0.08384248038757548,0.09297323635734478,0.0032727674168745585,18.0
14.0,0.9034192303258844,0.8927336911612499,0.11872855803670528,0.1307353477964584,0.08346968957395864,0.0935999020628202,0.003899433122349985,19.0
20.0,0.9039818280730733,0.8906829707124814,0.11898053864143492,0.12945623080243215,0.08307592662737756,0.0936633405500558,0.003962871609585583,20.0
24.0,0.9057831130832078,0.8792616242223441,0.11815919830703092,0.13483480897732367,0.08371534563502134,0.09370707627609481,0.004006607335624593,21.0
18.0,0.9009832750485407,0.9042467173393035,0.12199265823794969,0.11665748393559389,0.08535408942339673,0.08524185727574274,0.004458611664727483,22.0
13.0,0.9069319101119413,0.8845948056559498,0.11719898849259572,0.13286354901857939,0.0818652717812738,0.09424761391382758,0.004547144973357356,23.0
7.0,0.898673147814759,0.9129912487446262,0.12240932771630463,0.11487992546075274,0.08616577133921596,0.08352142704453809,0.00617904189593213,24.0
mean_rbf,0.9034837548618198,0.892392242852578,0.11966738870765614,0.1267773462362395,0.08449155172933139,0.08970046894047022,NAN,NAN
std_rbf,0.0019781426436969135,0.008103942618938065,0.0013390160218452122,0.005478035008122669,0.000888464540090352,0.0027063529458399168,NAN,NAN
rf_loop,rf_train_r2,rf_test_r2,rf_train_rmse,rf_test_rmse,rf_train_mae,rf_test_mae,rf_mae_error,rf_mae_error_index
10.0,0.9435931719320744,0.8720010364996745,0.09237265332092459,0.13272338836617917,0.0677530477969987,0.09210778478117973,6.880225343203206e-06,1.0
21.0,0.941846979493156,0.8942680817784548,0.09277498398397323,0.12643283428972413,0.06794973796346414,0.09223704832250673,0.00012238331598379837,2.0
4.0,0.94418175455864,0.8802283598955749,0.09176828246588593,0.1294059617077145,0.06711974851424246,0.09196116977221944,0.00015349523430349676,3.0
6.0,0.9443360756907179,0.8819764564018063,0.09123085375429518,0.1307701502831705,0.06695568028673261,0.09245181377778625,0.00033714877126331255,4.0
12.0,0.9474423403140958,0.8822518818090803,0.08829052813380171,0.13291881660564006,0.06502670572411295,0.09156354161784845,0.0005511233886744821,5.0
11.0,0.944184461703418,0.8716873766200791,0.09120895243192204,0.13740413018870506,0.06770893998842763,0.09154458174602963,0.0005700832604933065,6.0
