loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
6.0,0.9951881021194889,0.9888873256949322,0.05898249267163004,0.08994424203704768,0.0326860038910945,0.06236210624189055,0.00012805552276159288,1.0
1.0,0.9951351168134475,0.9884964079575829,0.059429130624995115,0.09071827815758038,0.03295180455381756,0.06268652325553117,0.00019636149087903093,2.0
21.0,0.995282187260687,0.9879779512170543,0.058556518431913826,0.09258931947779618,0.03187721345962785,0.06301667633968136,0.0005265145750292174,3.0
14.0,0.995659487299595,0.9869654183202776,0.056198272323642995,0.09620029494281106,0.03188427551592376,0.06308954757406725,0.0005993858094151053,4.0
8.0,0.9950395357200525,0.9896260418538689,0.05953873701640721,0.0888942163203773,0.03253731381100901,0.061868219521383105,0.0006219422432690372,5.0
4.0,0.99532142268164,0.9876469964121134,0.058420778149807465,0.0931339158710133,0.032151993108477495,0.06323258453079154,0.0007424227661394014,6.0
9.0,0.9951216500694314,0.9882874112158365,0.059358367418704414,0.09255856960313687,0.03180287868823983,0.06324404238883174,0.0007538806241796023,7.0
3.0,0.9954608614973857,0.9876472307770563,0.05745460172746974,0.09365046829120463,0.0319697396932652,0.06352491144637587,0.0010347496817237276,8.0
24.0,0.9952354683293312,0.9884204573107562,0.05861791988329376,0.09230105218083993,0.03201532119779704,0.06143179631714593,0.0010583654475062113,9.0
12.0,0.9955432281302439,0.9870746052837315,0.05665154050529444,0.0976332043768954,0.031984912798841185,0.06358508035342504,0.0010949185887728988,10.0
23.0,0.9952944960787947,0.9882672598398445,0.05840388166881627,0.0919506324170684,0.031805523707185805,0.06361480689627955,0.001124645131627404,11.0
18.0,0.9952692485879918,0.9885394593306622,0.05882785477292574,0.08913531244564885,0.03276864873947463,0.06127679574903221,0.0012133660156199294,12.0
2.0,0.9950584523899003,0.9889090110726132,0.05982409865562874,0.08938739898907369,0.03286473063402753,0.06106476665837009,0.0014253951062820555,13.0
20.0,0.9952581937735003,0.9891674092675845,0.05820609600772375,0.0907751993172124,0.032807217804867735,0.060983378108648,0.0015067836560041445,14.0
11.0,0.9953911416111586,0.9876944847217813,0.05790420132793353,0.09335962486318597,0.031843643889806934,0.06403623562182062,0.001546073857168477,15.0
10.0,0.9953266277952819,0.9886832177252078,0.058105341586262974,0.09090327323847888,0.03201607262371068,0.06092955513548868,0.0015606066291634635,16.0
19.0,0.9952370325078232,0.9871435254980754,0.05903808785630304,0.09429046293447257,0.03220411689450371,0.06420231033986747,0.0017121485752153234,17.0
7.0,0.9951208160672997,0.9877667596111029,0.0596815766670555,0.09255460107950109,0.032214904522626604,0.06422410466551533,0.0017339429008631849,18.0
22.0,0.9953618859687623,0.9885091817338082,0.05798415677863002,0.09099997545828399,0.03258688847961217,0.06029063442812048,0.0021995273365316634,19.0
15.0,0.9954440578127283,0.9881998409151364,0.05746440243743416,0.09225523587943729,0.03238969645019471,0.06015466966834133,0.002335492096310815,20.0
13.0,0.9949747039707657,0.9898759234237706,0.060353639370477066,0.08531515020054034,0.03335177819339399,0.05921615620322004,0.0032740055614321056,21.0
17.0,0.9950215535469022,0.9900650296194138,0.060021826539104546,0.08489953350215235,0.03248792036796618,0.05898721229287675,0.003502949471775395,22.0
