loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
8.0,0.998336246122529,0.9960418262702506,0.0580189274956236,0.09076278975057026,0.03073706483253559,0.062286645709019706,2.2502368456807365e-05,1.0
19.0,0.9982851619419304,0.9957377869661348,0.05837514857192893,0.09739306137473568,0.03114453613085258,0.06204767626070861,0.00026147181676790254,2.0
6.0,0.998385126551303,0.9961034441308998,0.05723674764668913,0.0893792095768965,0.030801977106540042,0.0620289502679532,0.00028019780952331236,3.0
13.0,0.9982636421858936,0.9953886458470445,0.05967376674074682,0.09528483956713946,0.0306991527291463,0.06270552159930122,0.0003963735218247069,4.0
2.0,0.9980862457140555,0.9946475658814136,0.06265907594686247,0.10241476079616142,0.031115749620795306,0.06189257421874371,0.00041657385873280356,5.0
15.0,0.9984629127471379,0.9957747066814596,0.05558213671345858,0.09497148507417928,0.03039394350479692,0.06288296262689673,0.0005738145494202165,6.0
4.0,0.998072853149211,0.9942858251635163,0.06310935287487485,0.1044031483543551,0.031725331145571335,0.06296313794245217,0.0006539898649756612,7.0
3.0,0.9982212646150578,0.9958504878546277,0.06048522451020951,0.08980420839213069,0.03090125664197244,0.06152112890168241,0.0007880191757941024,8.0
7.0,0.9984813906884782,0.9959152081159947,0.05589142578349888,0.08915694341973933,0.030690777634895573,0.06143787725909101,0.0008712708183855056,9.0
9.0,0.9981579789706025,0.9959989061240407,0.06082509347919978,0.09252638876321617,0.031095378466119768,0.06325406608467239,0.0009449180071958788,10.0
11.0,0.9984744810173616,0.9958699373579464,0.055747671068574686,0.09146114689107383,0.030355772484535214,0.06124961373027829,0.0010595343471982224,11.0
22.0,0.9983828684279158,0.9961087280017376,0.05739009670290692,0.08882013580881619,0.03049801209295403,0.06338827162179464,0.0010791235443181266,12.0
24.0,0.9985090756563143,0.9957450047290383,0.05475162838050783,0.09516917867661186,0.029977768457061096,0.06340380385005688,0.0010946557725803677,13.0
10.0,0.9981552313586575,0.9958589851467082,0.06129874151565227,0.09159675805151829,0.030804654602160645,0.06112227721408862,0.0011868708633878955,14.0
1.0,0.9984594217161287,0.9961491278324971,0.05590338923668879,0.08902922240932147,0.030652466631795446,0.06087709353005565,0.0014320545474208607,15.0
14.0,0.9980489509098954,0.9948611552082889,0.06280566890203197,0.1035619626237386,0.031287514123905326,0.06395129871308644,0.0016421506356099277,16.0
5.0,0.9982976413406963,0.996292435408764,0.05858295727973612,0.08845049204998917,0.031684455068544115,0.060459654774462177,0.0018494933030143365,17.0
16.0,0.9982339751627987,0.9959826902836922,0.05986465605873001,0.09088449293500422,0.031784058801235186,0.06019055114444381,0.0021185969330327,18.0
20.0,0.9981274359375277,0.9961902711372409,0.06151375677817337,0.08892271112047392,0.03120259117226634,0.06018855669300359,0.0021205913844729238,19.0
23.0,0.9984522106186929,0.9958355986228272,0.056522549722029615,0.08925645391341233,0.03140913824072393,0.06014912748598812,0.0021600205914883916,20.0
18.0,0.9984553537594242,0.9953963075604125,0.05629379790546715,0.09507383563339225,0.030300133005659684,0.06470761078917597,0.0023984627116994603,21.0
17.0,0.9984768424493111,0.9959065710182914,0.055895534170925326,0.08969919952153599,0.03125380254863526,0.05989780290076762,0.002411345176708893,22.0
12.0,0.9981808879540788,0.9940801059790969,0.06102194123588042,0.10843277514651593,0.030768480322483967,0.06575393498571579,0.0034447869082392737,23.0
21.0,0.9980668159952448,0.9945467212463746,0.06241569369725823,0.10734569455428249,0.0302778263203482,0.06705941555599775,0.004750267478521232,24.0
mean_rbf,0.9982947506245937,0.995607001773679,0.058827707600735635,0.0943250372668671,0.03089841007023059,0.06230914807747651,NAN,NAN
std_rbf,0.00015333026520440555,0.0006241353868995409,0.0026459889883531746,0.006181536235089935,0.0004729314950535913,0.0017820859597413364,NAN,NAN
rf_loop,rf_train_r2,rf_test_r2,rf_train_rmse,rf_test_rmse,rf_train_mae,rf_test_mae,rf_mae_error,rf_mae_error_index
2.0,0.9942630192859571,0.9826412848436219,0.108488222262746,0.18443599294123758,0.08148506171619958,0.13405230543935998,0.0003625791916394283,1.0
19.0,0.9946991287743773,0.9849942823415581,0.10263371972647777,0.18274219042323328,0.0772757564729519,0.13324900200122478,0.0011658826297746283,2.0
17.0,0.99456433687744,0.9835048121501143,0.1055919873138112,0.18006262214728372,0.0791640751003421,0.13607546127432138,0.001660576643321976,3.0
18.0,0.9944466724097432,0.9809209806606954,0.10673888956505832,0.19354675239537308,0.07953920290144362,0.1361841112252726,0.0017692265942731988,4.0
1.0,0.9945109047295226,0.9853576017503275,0.10552288029322686,0.17360376376780215,0.07939634377362007,0.13226570742909083,0.0021491772019085753,5.0
15.0,0.9945476672644346,0.9844733361293898,0.1046832393946199,0.1820555291626742,0.07840950675006635,0.13206321948568694,0.0023516651453124593,6.0
13.0,0.9943790573974987,0.9813098903059009,0.10736640575250152,0.19182954360166315,0.08077079010672769,0.13746910494879255,0.0030542203177931493,7.0
