loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
16.0,0.986916617804553,0.9630175929497444,0.16213644985358128,0.2806451100816074,0.06510711838088006,0.19235717869214564,0.0001804923337707376,1.0
3.0,0.9983212608366905,0.9540713658376955,0.05827698885521684,0.30912901863852577,0.00603430863244959,0.19282152868692667,0.0002838576610103005,2.0
11.0,0.9976222441285687,0.9556419986920207,0.06973892668340469,0.29648623845140254,0.007007384763688211,0.1918682821191613,0.0006693889067550807,3.0
12.0,0.9880576835054463,0.9609439679185156,0.155257418959868,0.2863962441802281,0.06618001835974666,0.19184367577561617,0.0006939952503002,4.0
21.0,0.9890879390789739,0.9558031145236592,0.15009582973305827,0.29098826957249035,0.06446152591508127,0.1932933593395655,0.0007556883136491388,5.0
18.0,0.9881126994492279,0.9614116510838036,0.15533514386054412,0.2814154229111211,0.06610387069120867,0.19177136501184036,0.0007663060140760125,6.0
8.0,0.9890240862329476,0.9563904654694431,0.14992982315054057,0.2939940546145064,0.06407197156743678,0.1933807206527938,0.0008430496268774235,7.0
9.0,0.9888374204095963,0.9578366003249678,0.15104345403857244,0.29029796482365,0.06738925447559165,0.19005062703079445,0.0024870439951219236,8.0
14.0,0.9871961628485508,0.9594799109576545,0.16054646046886079,0.2932225652912208,0.06687057588299986,0.19581754450244088,0.003279873476524503,9.0
23.0,0.9874279033333789,0.9658224254495213,0.1588109648739936,0.27054435928937853,0.06850358993985355,0.1891225095994708,0.003415161426445573,10.0
20.0,0.9880998706303538,0.9609823809624409,0.15639046647925892,0.27604420867971713,0.06764160321030126,0.18907070130753126,0.0034669697183851156,11.0
5.0,0.9872691742633125,0.9657869472330687,0.16056648034557564,0.2663071422135781,0.06640729305171009,0.1882753839715229,0.0042622870543934654,12.0
