feature,importance
BC18,0.5904728208829846
BC14,0.0719880041429784
AC18,0.06696350234392798
BC19,0.032827514288718905
AC14,0.026814017534780694
AC42,0.023600446736790386
BC53,0.01249045622443766
AC7,0.009644809775125485
AC10,0.007449611007354321
BC36,0.00666078389595982
BC17,0.005864693294009909
BC15,0.005134467690525727
AC19,0.00480837560861099
BC23,0.004645898469655496
BC11,0.004162730295892522
AC38,0.003995851789066339
AC54,0.003596416498921875
AC33,0.003160182770655905
AC34,0.003111311201937872
BC48,0.0030980568511146255
BC45,0.003063853622534933
BC41,0.003014308210930462
BC43,0.0030089247819262994
BC21,0.0029831562089368824
BC8,0.0029621611357977503
BC9,0.0027014416699234324
BC46,0.002439143611798259
BC42,0.0023772623257964495
AC36,0.002275532658552744
BC10,0.0021985156891413823
AC8,0.002022839771214484
BC7,0.0019210743521896492
BC6,0.0019150635121548561
AC37,0.0019092383244519425
BC28,0.0019083838178079512
BC33,0.0018506229610260345
AC24,0.0018198522593189195
BC13,0.001757643634798872
AC49,0.0017521944140455386
BC55,0.0016879767617008006
BC52,0.0016674341053689592
AC30,0.0016483295061087493
BC25,0.0016390305804168987
BC26,0.0015976971683279153
AC44,0.0015942352915175066
BC49,0.0015871519976726341
AC32,0.001580409350977021
AC21,0.001483392885490071
BC12,0.001421903138261361
AC6,0.0014161674747557118
AC45,0.001379118278395495
AC22,0.001358902490826378
AC20,0.0013488919520309255
BC44,0.0013295851510458981
AC5,0.0013104711136848923
AC29,0.001234401646894871
BC51,0.0012340739696353735
BC22,0.0012163801848621952
BC40,0.0012054589326752573
AC11,0.0011361273374644642
BC37,0.0011307305458310576
BC38,0.0011296641385568375
AC53,0.0011245853751797863
AC13,0.0010656382757964146
BC39,0.0010567161441904435
BC50,0.0010154793612919166
BC35,0.0010113440352296265
AC28,0.0009597730565889373
BC3,0.0009575496663594429
AC40,0.0009538782946303531
BC31,0.0009205004020327499
AC4,0.0009094086764577925
AC16,0.0009084002902351749
BC29,0.0008767993322997373
AC2,0.0008605601653940925
AC51,0.0008579710400056352
AC9,0.0008300939255592908
AC50,0.0008156523093294967
AC41,0.0008114571848526732
AC46,0.0008027877601172362
BC27,0.0007984679083313885
AC55,0.0007917731022966299
BC5,0.0007654679965706972
BC32,0.0007455765018394849
BC34,0.0007417360317275267
AC12,0.0007378196267943685
BC20,0.0007367842107935159
AC15,0.0007299042096293587
AC27,0.0006886812992365075
AC31,0.000666592084279132
AC39,0.0006655540098101706
BC16,0.0006563791540538646
AC17,0.0006154221737139868
BC1,0.000596481861728507
BC30,0.0005928450881946145
AC43,0.000568063482973549
BC47,0.0005302569529339887
AC23,0.0005283521053241848
AC3,0.0005103625201600369
AC35,0.0005092563111868937
AC1,0.0004965805537634634
AC25,0.0004627912708024918
AC26,0.00041903510296868946
BC54,0.0003919249366740971
AC48,0.00034105057321433756
BC24,0.0003229160281498076
AC47,0.00030163156386702817
BC4,0.0002433405114498351
AC52,0.0002037061679476578
BC2,0.0001939530957356345
BE9,0.0
BE8,0.0
BE7,0.0
BE6,0.0
BE55,0.0
BE54,0.0
BE53,0.0
BE52,0.0
BE51,0.0
BE50,0.0
BE5,0.0
BE49,0.0
BE48,0.0
BE47,0.0
BE46,0.0
BE45,0.0
BE44,0.0
BE43,0.0
BE42,0.0
BE41,0.0
BE40,0.0
BE4,0.0
BE39,0.0
BE38,0.0
BE37,0.0
BE36,0.0
BE35,0.0
BE34,0.0
BE33,0.0
BE32,0.0
BE31,0.0
BE30,0.0
BE3,0.0
BE29,0.0
BE28,0.0
BE27,0.0
BE26,0.0
BE25,0.0
BE24,0.0
BE23,0.0
BE22,0.0
BE21,0.0
BE20,0.0
BE2,0.0
BE19,0.0
BE18,0.0
BE17,0.0
BE16,0.0
BE15,0.0
BE14,0.0
BE13,0.0
BE12,0.0
BE11,0.0
BE10,0.0
BE1,0.0
AE9,0.0
AE8,0.0
AE7,0.0
AE6,0.0
AE55,0.0
AE54,0.0
AE53,0.0
AE52,0.0
AE51,0.0
AE50,0.0
AE5,0.0
AE49,0.0
AE48,0.0
AE47,0.0
AE46,0.0
AE45,0.0
AE44,0.0
AE43,0.0
AE42,0.0
AE41,0.0
AE40,0.0
AE4,0.0
AE39,0.0
AE38,0.0
AE37,0.0
AE36,0.0
AE35,0.0
AE34,0.0
AE33,0.0
AE32,0.0
AE31,0.0
AE30,0.0
AE3,0.0
AE29,0.0
AE28,0.0
AE27,0.0
AE26,0.0
AE25,0.0
AE24,0.0
AE23,0.0
AE22,0.0
AE21,0.0
AE20,0.0
AE2,0.0
AE19,0.0
AE18,0.0
AE17,0.0
AE16,0.0
AE15,0.0
AE14,0.0
AE13,0.0
AE12,0.0
AE11,0.0
AE10,0.0
AE1,0.0
