loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
24.0,0.9968782930629562,0.9926641962426215,0.08025187074744002,0.11871074840264909,0.011655528620099323,0.06421017474065027,0.0001561200345947117,1.0
20.0,0.996835299092545,0.9959799211717085,0.08000133411877716,0.09105037660759127,0.011983282514577717,0.06463750709257234,0.00027121231732735174,2.0
3.0,0.9970950578606929,0.9925802682217467,0.07677489974144916,0.1235629994546885,0.01207935187693438,0.06471106134309393,0.00034476656784894477,3.0
2.0,0.9972238315301301,0.9922962575612686,0.07539093682188525,0.12362405983890667,0.01153804310497252,0.06472166705236017,0.0003553722771151846,4.0
7.0,0.9974361832127002,0.9922653695138731,0.07204953340306466,0.12660495638901167,0.011479115971879781,0.06390857000728312,0.00045772476796186734,5.0
16.0,0.9970870312277882,0.9926573068654994,0.07650387267961087,0.12516923114997972,0.011543893620775889,0.06487617353011461,0.0005098787548696304,6.0
14.0,0.9970171787630335,0.9927901121363334,0.07776630744505258,0.12197192825599432,0.011347635559118895,0.06506122574582167,0.0006949309705766848,7.0
21.0,0.9973907527054114,0.9923036952847765,0.07266839347549514,0.1264867714498833,0.011491233078684856,0.06525248335543511,0.0008861885801901281,8.0
23.0,0.9970000292425961,0.9937754656190465,0.07804633055686523,0.11292634516137347,0.011751504949536676,0.06557376651081237,0.0012074717355673864,9.0
6.0,0.9971608844152908,0.9941021462840577,0.07597288798060119,0.10950173756308249,0.011713229689467548,0.06291831134618049,0.0014479834290644922,10.0
1.0,0.9969214468639895,0.994770798811546,0.07848929285084387,0.10651528929675015,0.012070000646204474,0.06263511256736336,0.0017311822078816264,11.0
19.0,0.9973748254485622,0.9895552187609147,0.07361721202246745,0.14148449527589815,0.010971670046867983,0.06651295956623604,0.002146664790991057,12.0
18.0,0.996982234831774,0.9922810756614068,0.07863275833808084,0.12355634428553114,0.011153764167661243,0.0666388409601143,0.0022725461848693146,13.0
4.0,0.996782406733137,0.9959171089081935,0.08078061684207823,0.09175359582261586,0.012238367313823778,0.06204972362932692,0.0023165711459180657,14.0
13.0,0.9970509241478075,0.9936153381916879,0.07762999995186472,0.11298749417316846,0.011427149427354092,0.0667548149863755,0.002388520211130521,15.0
15.0,0.997435525724634,0.9897374901215091,0.07222744275048945,0.14458841162271557,0.011446732320760126,0.06681293806728791,0.00244664329204293,16.0
10.0,0.9972249562191036,0.992749732403821,0.0749989551508449,0.12240366511216982,0.0115940149279472,0.06158192393137163,0.0027843708438733544,17.0
