feature,importance
C52,8.523933676670426e-05
C47,3.3468027949114e-05
E5,0.21033514144787172
E9,0.1641968746290652
E43,0.10378844834953051
E36,0.10044020488707518
E19,0.055224881143597394
E28,0.0398179776475945
E42,0.030784359964858687
E16,0.029397705765570936
E10,0.02116514265774013
E18,0.020931428924181778
E54,0.01500801622143486
E24,0.013762973106850101
E31,0.013571432408644281
E14,0.012326852241993529
E8,0.012066262045319461
E55,0.009470741820712
E50,0.00785326311258767
E20,0.007674040679282658
C36,0.006215038809776036
E2,0.005566758128418771
E32,0.005533045216898888
E47,0.005390888412058257
E15,0.005151172675853129
E22,0.004734239381507449
C18,0.0046612891708685605
C9,0.00453837547102554
E13,0.00415138008210798
E11,0.003384798001121248
E53,0.002923396211570935
E21,0.0027161678655847083
E17,0.0026786107312761326
E51,0.0025290671314208576
E38,0.0025136141394730516
E29,0.0024681077214235036
E37,0.002466221407739831
C10,0.002434458323058118
C14,0.0024030688517426434
E40,0.0023954363182083463
C19,0.0023642442262551866
E23,0.002285390152243547
C7,0.0022265822916668104
E7,0.0021162702688634835
C39,0.0017859540556658777
E30,0.0016544684364993014
E33,0.0015391025324139806
E12,0.0014412001045798488
C31,0.0014224858498025328
C24,0.0013993832833773063
C29,0.0013676933779749644
C54,0.0013539377113734377
E35,0.0013369786398295276
C44,0.0012936682263645556
C37,0.0012841499322520475
C1,0.0012791436897190789
E39,0.0011928146666309
E34,0.0011869064297674765
C50,0.0011769152097993718
C35,0.0010329727876936237
C8,0.0010303491487580528
C28,0.0009971971526877095
E49,0.000995765341489701
C55,0.0009401220958313571
C3,0.0009255337146467021
E1,0.0009215382640477896
E52,0.0008483709083122254
C49,0.0008406687024555436
C2,0.0008382052803849226
C15,0.0007778451278480324
E41,0.000777447645075095
E48,0.0007011377232852032
C38,0.0006898962437168792
C5,0.0006855108313678295
C17,0.0006595201667519276
E45,0.0006142854562857697
C42,0.000597887862229454
C33,0.0005966142227097645
E4,0.0005899620795135381
E27,0.000583846715737455
E46,0.0005538156757364629
C51,0.000509460779345371
C11,0.00048775075808110485
C4,0.0004733293120685681
C53,0.00046074742252415966
E6,0.0004576016782573434
C23,0.000445857016521688
E44,0.0004350836366773063
C32,0.0004260176303011152
C13,0.00040594098413460327
C40,0.0004056589178019372
C21,0.00039719434087094846
C22,0.000396146812312158
E3,0.0003800822301951962
E25,0.0003780190127417728
E26,0.00037366341986539857
C12,0.000357267065470766
C34,0.00035644855973967734
C20,0.00034933486852644263
C48,0.00034912790326389344
C16,0.00034409869772770665
C43,0.00034159337058323457
C26,0.0003139227867377531
C30,0.00025194590828466737
C25,0.00024047673160756594
C6,0.00022325510456119857
C41,0.00021483077412149325
C46,0.0001898069128807762
C45,0.00017576960668849379
C27,0.0001641970567028773
