feature,importance
CE14,0.46309575387097357
CE18,0.20537518316960476
CE43,0.09875428492955828
CE54,0.033800285476357314
CE7,0.020240053089658178
CE29,0.01963765571813775
CE42,0.016654855744625312
CE10,0.015190712204471412
CE36,0.011341954321953207
CE19,0.009930238810468513
CE2,0.009656971927305042
CE28,0.007039982237501949
CE12,0.006827844369814462
CE8,0.005402386002202673
CE5,0.005365830701911981
CE21,0.0037291078745689448
CE24,0.0037055818656326553
CE55,0.0035498489236774487
CE9,0.003415216751990022
CE22,0.003159731407343364
CE13,0.0028969152432956813
CE15,0.0027055554798221344
CE17,0.0025106286911319555
CE20,0.002441098920241346
CE53,0.002403252673780698
CE27,0.00238409598103852
CE34,0.0022751670050899313
CE16,0.002145857616706222
CE50,0.0021260475961025075
CE40,0.0018975313994591483
CE51,0.0018600387213306758
CE37,0.0018486751902719045
CE38,0.0018285905861226822
CE33,0.001780732863073142
CE23,0.0017554529410337982
CE31,0.0016733046762286835
CE1,0.0016589577121970732
CE49,0.0016264498652524978
CE6,0.0015434417943862315
CE11,0.0014292263306616157
CE52,0.0014102145364666815
CE46,0.0013884215639280916
CE41,0.001388374916793616
CE48,0.0011328406833177448
CE26,0.0010169126117172951
CE35,0.000981266447293126
CE45,0.000977919493546475
CE25,0.0009414789566545634
CE47,0.0009355666589155132
CE39,0.0007318598198057389
CE44,0.0005924761446446506
CE3,0.0005554068183074145
CE30,0.0005145685465253639
CE4,0.00039978578717476287
CE32,0.00036840632992562506
