feature,importance
E23,0.5774307115647984
E48,0.2206515487356473
E6,0.0375192498888769
E55,0.019789862762647346
E9,0.008570463616242781
E28,0.007828007198058269
C6,0.00680478375053722
E42,0.005395329672739928
E49,0.0048746970135186305
E45,0.0046221468549212065
E50,0.004574596547165557
E11,0.003915889594197802
E46,0.0038525234974184997
E21,0.002883401750372468
C48,0.0025284456567277896
C19,0.002499031965473185
E12,0.002451258974843711
E4,0.002359026882472213
E1,0.0023278697667854244
C9,0.0023102082918379516
C55,0.0022860624933231937
C45,0.00228596833549851
E18,0.0021612864864166575
C18,0.0020786060330988325
E10,0.0020088374498105793
C46,0.001939546997706079
E47,0.0018810106538038873
C40,0.0018777460767733262
C10,0.0017488493401645736
E7,0.001699277190746249
C50,0.0016569209530733714
C23,0.001647009787716105
E54,0.0015785234065285943
C49,0.0015626672746105036
E13,0.0014480670653609546
C21,0.00144544285489756
E29,0.0014193682226931706
C36,0.0014030991251771433
C1,0.0013707217181439673
E27,0.0013413178517126861
C7,0.0012520969911748415
C12,0.0012474666792566078
E36,0.001183552556599513
E37,0.0011034467184576145
E19,0.0010822100906635937
E53,0.0010754356656811539
C11,0.001068579311877822
E2,0.0010596552475507226
E44,0.0009717033779403749
C37,0.0009619011527603876
E17,0.0009394966409221923
C42,0.0009324992565409731
E14,0.0008740849533508875
C13,0.0008569343935066479
C4,0.0008553585387355675
E40,0.0008511877174000812
E41,0.0008400613569777369
E33,0.0007871920108279484
C29,0.0007838288407675806
C51,0.0007724459508245075
C28,0.0007604469599693872
E15,0.0007559284974774028
C27,0.0007433546531230409
E51,0.0007366114974604824
E3,0.0007072052894832052
E31,0.0006858872491740461
C15,0.0006844529696821807
C53,0.000647270885094922
E34,0.0006425991558148785
E30,0.0006340425442976598
E5,0.0006220722645587234
E24,0.000609271188841
E22,0.0006010084100153844
E8,0.0006001507096138173
C17,0.000599786668959138
C14,0.0005516073496043983
E32,0.0005441254293083307
C8,0.0005439515700326554
C22,0.0005171114886468511
E52,0.0005138441670677562
C41,0.000508238314545959
E26,0.0005076368767283393
E25,0.0004951335684524814
E39,0.0004941255356559908
E38,0.00048022364876486014
C5,0.0004598292205995149
C16,0.0004588962396881369
C44,0.0004522535535671539
E16,0.0004290886702311413
C2,0.00040781586729013355
C3,0.0003993870701229697
C20,0.00037696636763911745
E35,0.00037177168530099343
E43,0.0003586378703046408
C25,0.0003523738566329517
C26,0.00032661513604962614
C35,0.00032080834360935235
E20,0.00031413869604205363
C24,0.0002781706580110073
C39,0.0002612746089074325
C31,0.00023625580774098214
C30,0.00022447289422063585
C33,0.0002081606635396141
C54,0.00017874802007763037
C32,0.00016756190360534497
C34,0.00016064188504154572
C38,0.00015730993013782346
C52,0.00015324340625879007
C47,0.00012836007148240157
C43,0.00010260992717093185
