feature,importance
BC34,9.290833885787679e-05
AC25,9.280570134822628e-05
AC26,8.772969579947053e-05
AC27,8.660001649601818e-05
AE47,8.549789527456956e-05
AC6,8.335351637385376e-05
BE34,7.94971154748506e-05
AC32,7.418781992630125e-05
BC25,7.203816068592948e-05
AE46,7.152474064794059e-05
AE30,6.710872794700936e-05
BC47,6.404120283116262e-06
BE52,6.346227555589532e-05
BE30,6.307253859288911e-05
BE47,3.706129026617555e-05
AC52,3.574614599511442e-05
BC26,3.465792133857071e-05
BC52,2.6464659068279826e-05
AC47,2.2453877667491408e-05
BC19,0.3620890779230389
BC9,0.13092721176876432
BE43,0.09057544656765788
BC22,0.046061514253875446
BE16,0.02171985575712797
BC11,0.018528331639502592
BC2,0.018407304966551758
AC19,0.017062452677060917
BC44,0.016396484346668024
AC36,0.016182183414882808
AC9,0.011745161009566223
BC45,0.011129585051870679
AE22,0.01019096408249296
BC46,0.009831520546923246
AE42,0.009757537036084667
BC7,0.008413006317862763
AE16,0.008410558730248947
AC18,0.00795149020378724
BC1,0.007171068440970377
BC3,0.005876044534947996
AE36,0.005403703129310314
BE20,0.005398987086082579
BE5,0.004783557565638827
AE14,0.0036241931199144277
BE19,0.0035199140546857983
AC8,0.00345077224788972
AC10,0.003444789796719232
AE9,0.0031571268266572514
AE18,0.0031569067269213535
AE20,0.003100835318333371
BC10,0.0028952196900942197
AE28,0.0027324883571257304
AE43,0.0026286170206945487
AE24,0.0026041963113965193
BE18,0.0025786523177374282
AE19,0.0025047316515551823
AE54,0.0023571627397715187
BC14,0.002322472737099483
BE13,0.0022716425552842894
AE5,0.002259386739145201
AC28,0.0022028506269708955
BE54,0.00219775629674788
BC27,0.0021529897548315884
AC31,0.002103806355267614
AC23,0.0020143014254573027
BE28,0.0018423888052600662
BE29,0.0018414571255517393
AC1,0.0018381937054190594
AC39,0.0018168468821760137
BC28,0.0017091853880817783
BE42,0.0016763837553640708
BC41,0.0016186704013182052
AE10,0.0016142045285315579
BE50,0.0015939822956446625
AE11,0.0015786769604036576
BE10,0.0015661597920540418
AC5,0.0015534877212774376
AC3,0.0015458565054004222
BC50,0.001534876984313038
BE51,0.0015323879040102302
BE24,0.0014456373344908457
BE14,0.001422633236633892
AE2,0.0014099871522385186
AE23,0.0013790929770347666
AC16,0.0013788595275468177
BC42,0.0013446384080214523
AC44,0.0012931666180406559
BE9,0.0012782373317812437
AC42,0.0011920946267507376
AE15,0.0011781958266892899
AC37,0.0011727839455951464
AC29,0.0011255708410398033
AC22,0.0011037308775824154
BC23,0.001095400422448072
BE8,0.0010689070067524892
BE15,0.0010614675878055325
AC14,0.0009583939836708788
AC38,0.0009381805944184755
AE53,0.0009347391896010591
