feature,importance
CE18,0.49618483606992647
CE14,0.22260848935911665
CE42,0.08895357890547886
CE11,0.019286139360304048
CE8,0.016423118241337856
CE19,0.014647148557088605
CE44,0.011087588005453888
CE28,0.010695431556754183
CE45,0.009848368491986025
CE9,0.007950086984301916
CE35,0.007481431831627976
CE1,0.007429377754836828
CE25,0.00682746595390994
CE23,0.004968106705856144
CE26,0.004422128334892411
CE31,0.004017988474952236
CE34,0.003973544712359761
CE41,0.0037606802890134544
CE46,0.003726251245501843
CE55,0.0035239830570442388
CE40,0.0033949276811886674
CE15,0.003381321364616411
CE24,0.003331325200792763
CE2,0.0032882382336337974
CE33,0.0032411955854648113
CE10,0.002856808756734985
CE27,0.002838284954649512
CE7,0.0024364588635470462
CE43,0.0022279773575450447
CE29,0.002062879362010066
CE12,0.002057647014632062
CE51,0.0019044356264032256
CE36,0.0018151070151983084
CE6,0.0018085207960231201
CE49,0.0017080686825553782
CE16,0.001566136196573388
CE53,0.001465934534349678
CE50,0.00136847932717355
CE37,0.0012972165494487132
CE4,0.0011477035382580093
CE17,0.0011115569330061945
CE38,0.0010238434874725753
CE30,0.0009812177049717686
CE52,0.0009107963664598222
CE54,0.0008157104855119122
CE39,0.000744312662390128
CE32,0.00046963751353469823
CE13,0.00034987802816040784
CE21,0.00034318598864800084
CE48,0.00023545029730262702
CE5,0.0
CE47,0.0
CE3,0.0
CE22,0.0
CE20,0.0
