loop,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,mae_error,mae_error_index
rbf_loop,rbf_train_r2,rbf_test_r2,rbf_train_rmse,rbf_test_rmse,rbf_train_mae,rbf_test_mae,rbf_mae_error,rbf_mae_error_index
19.0,0.9964770079083608,0.9883645197607048,0.050621234566984134,0.09093704006755485,0.026922868895331954,0.0643833803193481,0.00015069597671991952,1.0
3.0,0.9962926638394176,0.9879131385623688,0.05178027802944604,0.0935907824695802,0.027193294970854064,0.06480117324467212,0.0002670969486041064,2.0
12.0,0.9964796993226153,0.9883738499095653,0.05057679242808733,0.09093342846369404,0.027557130069078728,0.06494835450557357,0.00041427820950555583,3.0
11.0,0.9963941025802512,0.9880623896965364,0.05134127402103681,0.09117083058169179,0.027425986442822316,0.0650249193924834,0.0004908430964153804,4.0
7.0,0.9964614976600648,0.9866762647588156,0.050592154922814304,0.09817613401797111,0.027456020018609712,0.06515796665682955,0.0006238903607615337,5.0
16.0,0.9967878583990826,0.9869916228151214,0.04852182512409274,0.09463840524950778,0.027474023554519906,0.06389243253767285,0.0006416437583951634,6.0
6.0,0.9965369428423854,0.9876910151790632,0.05000429598890066,0.09491546646692331,0.027237736027850335,0.0652383032158539,0.0007042269197858886,7.0
21.0,0.9966825057748412,0.9877146621070538,0.04911622252650568,0.09349306410401069,0.02631627019673008,0.06533446618884077,0.0008003898927727571,8.0
1.0,0.9964691128662764,0.9881842659382127,0.05048782143051791,0.09275833174067674,0.027063261774706096,0.06545959822085531,0.0009255219247873009,9.0
17.0,0.9963434252687546,0.9871406932912651,0.05165944854515414,0.09494411082717025,0.02744960708281975,0.0655229449324469,0.000988868636378884,10.0
9.0,0.996426900464282,0.9868354134240808,0.050945491341818805,0.09697351119617127,0.027213815468618813,0.0656820879199321,0.0011480116238640897,11.0
8.0,0.9966404944802302,0.9868093060717147,0.04946170396040352,0.09659943033607536,0.027088731876169492,0.0658865506244421,0.0013524743283740842,12.0
13.0,0.9963767619727247,0.988200424622101,0.05104842089082347,0.09364746364354354,0.027546553063704207,0.06602285648172175,0.0014887801856537375,13.0
23.0,0.9964826384766229,0.9883171708521188,0.050484577267641266,0.09163156876278546,0.02767848576340106,0.06290209938737547,0.001631976908692545,14.0
5.0,0.9962615002088197,0.9880492305479764,0.051738059778633376,0.09502744638294118,0.027077831839873456,0.06619933838195768,0.001665262085889671,15.0
4.0,0.9962471093992938,0.9880343784529745,0.05188908296127882,0.09469298667994576,0.027218889371587264,0.06624659681240357,0.0017125205163355528,16.0
15.0,0.9967504802330541,0.9866655828863881,0.048150258179324223,0.10104342024938505,0.027140060385783246,0.06649121893401602,0.001957142637948009,17.0
22.0,0.9962768864658266,0.9886113348768525,0.05214182374753572,0.08900742900437753,0.027426655376871105,0.062478174616095415,0.002055901679972598,18.0
2.0,0.9965108464355301,0.9885101235199638,0.050264694544570124,0.09119281112281297,0.028122798709341985,0.06237883398706061,0.0021552423090074047,19.0
14.0,0.9962906787868742,0.9891855614538149,0.051826733863582795,0.0884744018951207,0.02797515481341675,0.0622167705643355,0.0023173057317325135,20.0
18.0,0.9964178152601891,0.9870300513027279,0.05108922347491145,0.09564844282250279,0.027101574903596475,0.0671687785769201,0.0026347022808520804,21.0
20.0,0.9963083935352284,0.9888451167497717,0.05174885052735013,0.08950176595509508,0.027052735496249012,0.06185705286362012,0.0026770234324478906,22.0
24.0,0.9963941892673167,0.9896890197203808,0.050967841539724744,0.08726707869982746,0.02758433292041888,0.061836163124237384,0.0026979131718306293,23.0
10.0,0.9962280091088106,0.989091152560587,0.052275742517515406,0.08875854266970139,0.027748574523699044,0.061687769616937865,0.002846306679130148,24.0
